region	chr	midPos	Nsites	Fst
(52,539)(10044,109683)(10000,110000)	chr3	60000	489	0.080465
(85,595)(20704,119839)(20000,120000)	chr3	70000	512	0.080995
(122,661)(30753,129915)(30000,130000)	chr3	80000	541	0.079809
(136,712)(41154,138264)(40000,140000)	chr3	90000	578	0.079545
(178,720)(50015,149300)(50000,150000)	chr3	100000	544	0.080798
(234,755)(60109,159767)(60000,160000)	chr3	110000	523	0.079977
(292,795)(70168,169981)(70000,170000)	chr3	120000	505	0.079907
(358,821)(80129,179833)(80000,180000)	chr3	130000	465	0.080938
(424,902)(90323,189689)(90000,190000)	chr3	140000	480	0.087620
(480,962)(100031,199811)(100000,200000)	chr3	150000	484	0.093221
(540,1000)(110030,209994)(110000,210000)	chr3	160000	462	0.098909
(596,1067)(120044,219971)(120000,220000)	chr3	170000	473	0.098671
(662,1131)(131730,229870)(130000,230000)	chr3	180000	471	0.101639
(713,1197)(147800,239780)(140000,240000)	chr3	190000	486	0.101874
(721,1252)(150677,249633)(150000,250000)	chr3	200000	533	0.101724
(756,1297)(160068,259175)(160000,260000)	chr3	210000	543	0.101627
(796,1380)(170650,269829)(170000,270000)	chr3	220000	586	0.098957
(822,1450)(180517,279946)(180000,280000)	chr3	230000	630	0.101045
(903,1535)(190264,289990)(190000,290000)	chr3	240000	634	0.097909
(963,1592)(200330,299344)(200000,300000)	chr3	250000	631	0.094432
(1001,1592)(210019,299344)(210000,310000)	chr3	260000	593	0.090729
(1068,1592)(220011,299344)(220000,320000)	chr3	270000	526	0.092325
(1132,1593)(231282,329724)(230000,330000)	chr3	280000	463	0.092316
(1198,1600)(240075,338189)(240000,340000)	chr3	290000	404	0.092688
(1253,1611)(251907,349832)(250000,350000)	chr3	300000	360	0.090795
(1298,1618)(260025,357467)(260000,360000)	chr3	310000	322	0.090120
(1381,1623)(270044,368416)(270000,370000)	chr3	320000	244	0.091511
(1451,1625)(280498,377882)(280000,380000)	chr3	330000	176	0.083635
(1536,1662)(290083,389801)(290000,390000)	chr3	340000	128	0.083275
(1593,1689)(329724,399764)(300000,400000)	chr3	350000	98	0.073266
(1593,1741)(329724,409688)(310000,410000)	chr3	360000	150	0.070925
(1593,1768)(329724,419631)(320000,420000)	chr3	370000	177	0.070217
(1594,1780)(332747,429240)(330000,430000)	chr3	380000	188	0.071171
(1601,1813)(341811,439875)(340000,440000)	chr3	390000	214	0.080938
(1612,1848)(350274,449890)(350000,450000)	chr3	400000	238	0.088820
(1619,1874)(364264,459387)(360000,460000)	chr3	410000	257	0.091414
(1624,1880)(377089,466316)(370000,470000)	chr3	420000	258	0.091968
(1626,1885)(381017,477411)(380000,480000)	chr3	430000	261	0.091380
(1663,1886)(390064,480036)(390000,490000)	chr3	440000	225	0.092831
(1690,1903)(400790,499715)(400000,500000)	chr3	450000	215	0.095351
(1742,1929)(410039,507472)(410000,510000)	chr3	460000	189	0.101616
(1769,1959)(420756,519645)(420000,520000)	chr3	470000	192	0.095852
(1781,2003)(430100,529746)(430000,530000)	chr3	480000	224	0.091868
(1814,2049)(440051,539220)(440000,540000)	chr3	490000	237	0.097145
(1849,2052)(450412,543778)(450000,550000)	chr3	500000	205	0.092484
(1875,2055)(461355,556194)(460000,560000)	chr3	510000	182	0.089865
(1881,2078)(470600,569009)(470000,570000)	chr3	520000	199	0.093103
(1886,2140)(480036,579911)(480000,580000)	chr3	530000	256	0.090390
(1887,2166)(490419,589906)(490000,590000)	chr3	540000	281	0.089516
(1904,2170)(500535,599684)(500000,600000)	chr3	550000	268	0.089992
(1930,2179)(511035,607722)(510000,610000)	chr3	560000	251	0.091253
(1960,2198)(520484,619020)(520000,620000)	chr3	570000	240	0.099306
(2004,2204)(530303,629463)(530000,630000)	chr3	580000	202	0.105225
(2050,2260)(542713,639338)(540000,640000)	chr3	590000	212	0.099011
(2053,2291)(552469,649833)(550000,650000)	chr3	600000	240	0.101402
(2056,2309)(560387,658910)(560000,660000)	chr3	610000	255	0.109760
(2079,2325)(570109,669942)(570000,670000)	chr3	620000	248	0.109230
(2141,2352)(580391,679644)(580000,680000)	chr3	630000	213	0.114143
(2167,2415)(592908,689946)(590000,690000)	chr3	640000	250	0.106059
(2171,2442)(600227,699940)(600000,700000)	chr3	650000	273	0.099565
(2180,2459)(610292,709869)(610000,710000)	chr3	660000	281	0.098378
(2199,2501)(622901,719745)(620000,720000)	chr3	670000	304	0.097684
(2205,2535)(630182,729971)(630000,730000)	chr3	680000	332	0.095209
(2261,2575)(640103,739673)(640000,740000)	chr3	690000	316	0.088768
(2292,2624)(650471,749948)(650000,750000)	chr3	700000	334	0.084165
(2310,2646)(660451,758447)(660000,760000)	chr3	710000	338	0.078202
(2326,2671)(671690,768983)(670000,770000)	chr3	720000	347	0.076455
(2353,2696)(680285,779795)(680000,780000)	chr3	730000	345	0.076897
(2416,2737)(690352,788975)(690000,790000)	chr3	740000	323	0.086744
(2443,2767)(700514,799917)(700000,800000)	chr3	750000	326	0.095289
(2460,2829)(710975,809807)(710000,810000)	chr3	760000	371	0.090012
(2502,2851)(720072,819653)(720000,820000)	chr3	770000	351	0.086730
(2536,2866)(730046,828261)(730000,830000)	chr3	780000	332	0.088736
(2576,2879)(741671,839029)(740000,840000)	chr3	790000	305	0.091003
(2625,2889)(750258,849877)(750000,850000)	chr3	800000	266	0.098129
(2647,2897)(760072,858840)(760000,860000)	chr3	810000	252	0.097931
(2672,2912)(770620,869918)(770000,870000)	chr3	820000	242	0.097785
(2697,2919)(780427,876674)(780000,880000)	chr3	830000	224	0.099789
(2738,2927)(790014,888651)(790000,890000)	chr3	840000	191	0.089389
(2768,2950)(800087,899709)(800000,900000)	chr3	850000	184	0.084823
(2830,2960)(810209,909685)(810000,910000)	chr3	860000	132	0.098099
(2852,2975)(820084,919317)(820000,920000)	chr3	870000	125	0.104585
(2867,3007)(831133,929995)(830000,930000)	chr3	880000	142	0.103237
(2880,3045)(840081,939613)(840000,940000)	chr3	890000	167	0.115373
(2890,3063)(852729,949709)(850000,950000)	chr3	900000	175	0.106042
(2898,3074)(860518,959516)(860000,960000)	chr3	910000	178	0.103502
(2913,3091)(871013,969465)(870000,970000)	chr3	920000	180	0.114092
(2920,3109)(881467,978795)(880000,980000)	chr3	930000	191	0.111098
(2928,3113)(890350,989363)(890000,990000)	chr3	940000	187	0.110908
(2951,3121)(904840,999487)(900000,1000000)	chr3	950000	172	0.108671
(2961,3162)(910071,1009989)(910000,1010000)	chr3	960000	203	0.106920
(2976,3180)(920162,1019090)(920000,1020000)	chr3	970000	206	0.102291
(3008,3212)(930051,1029981)(930000,1030000)	chr3	980000	206	0.093753
(3046,3225)(940082,1038524)(940000,1040000)	chr3	990000	181	0.077434
(3064,3231)(950697,1049866)(950000,1050000)	chr3	1000000	169	0.078223
(3075,3241)(960584,1058104)(960000,1060000)	chr3	1010000	168	0.079971
(3092,3268)(970763,1069913)(970000,1070000)	chr3	1020000	178	0.082466
(3110,3297)(981716,1079882)(980000,1080000)	chr3	1030000	189	0.081569
(3114,3316)(991181,1089811)(990000,1090000)	chr3	1040000	204	0.084052
(3122,3332)(1000302,1094633)(1000000,1100000)	chr3	1050000	212	0.087083
(3163,3337)(1010041,1109275)(1010000,1110000)	chr3	1060000	176	0.083075
(3181,3360)(1020096,1119583)(1020000,1120000)	chr3	1070000	181	0.089208
(3213,3378)(1030365,1128993)(1030000,1130000)	chr3	1080000	167	0.102864
(3226,3389)(1044698,1139430)(1040000,1140000)	chr3	1090000	165	0.104890
(3232,3399)(1050009,1149742)(1050000,1150000)	chr3	1100000	169	0.104307
(3242,3431)(1060115,1159993)(1060000,1160000)	chr3	1110000	191	0.100250
(3269,3449)(1070206,1169656)(1070000,1170000)	chr3	1120000	182	0.086859
(3298,3487)(1082141,1179643)(1080000,1180000)	chr3	1130000	191	0.089174
(3317,3539)(1090407,1189826)(1090000,1190000)	chr3	1140000	224	0.097912
(3333,3562)(1103354,1199991)(1100000,1200000)	chr3	1150000	231	0.096059
(3338,3601)(1110033,1209693)(1110000,1210000)	chr3	1160000	265	0.094289
(3361,3628)(1120551,1219582)(1120000,1220000)	chr3	1170000	269	0.092621
(3379,3641)(1131218,1228111)(1130000,1230000)	chr3	1180000	264	0.088294
(3390,3668)(1140652,1239243)(1140000,1240000)	chr3	1190000	280	0.091129
(3400,3704)(1150978,1249321)(1150000,1250000)	chr3	1200000	306	0.092795
(3432,3719)(1160094,1259566)(1160000,1260000)	chr3	1210000	289	0.094366
(3450,3726)(1171095,1269030)(1170000,1270000)	chr3	1220000	278	0.096728
(3488,3726)(1180682,1269030)(1180000,1280000)	chr3	1230000	240	0.098084
(3540,3729)(1190753,1289903)(1190000,1290000)	chr3	1240000	191	0.088438
(3563,3757)(1200227,1298575)(1200000,1300000)	chr3	1250000	196	0.087847
(3602,3817)(1210624,1309844)(1210000,1310000)	chr3	1260000	217	0.081389
(3629,3836)(1222304,1319778)(1220000,1320000)	chr3	1270000	209	0.083607
(3642,3876)(1230774,1329962)(1230000,1330000)	chr3	1280000	236	0.082589
(3669,3896)(1240426,1339901)(1240000,1340000)	chr3	1290000	229	0.080047
(3705,3931)(1250812,1348877)(1250000,1350000)	chr3	1300000	228	0.075734
(3720,3945)(1261927,1359463)(1260000,1360000)	chr3	1310000	227	0.077516
(3727,3953)(1283262,1369001)(1270000,1370000)	chr3	1320000	228	0.076239
(3727,3979)(1283262,1379461)(1280000,1380000)	chr3	1330000	254	0.083078
(3730,4002)(1291736,1389755)(1290000,1390000)	chr3	1340000	274	0.081024
(3758,4010)(1300047,1394645)(1300000,1400000)	chr3	1350000	254	0.082707
(3818,4048)(1310476,1409968)(1310000,1410000)	chr3	1360000	232	0.087302
(3837,4075)(1320600,1419822)(1320000,1420000)	chr3	1370000	240	0.082154
(3877,4094)(1330055,1429489)(1330000,1430000)	chr3	1380000	219	0.083120
(3897,4122)(1340254,1439588)(1340000,1440000)	chr3	1390000	227	0.086386
(3932,4179)(1351009,1449974)(1350000,1450000)	chr3	1400000	249	0.080096
(3946,4250)(1360035,1459859)(1360000,1460000)	chr3	1410000	306	0.076842
(3954,4276)(1371286,1469477)(1370000,1470000)	chr3	1420000	324	0.077080
(3980,4310)(1380392,1479855)(1380000,1480000)	chr3	1430000	332	0.072411
(4003,4351)(1390140,1489771)(1390000,1490000)	chr3	1440000	350	0.073803
(4011,4402)(1400793,1499845)(1400000,1500000)	chr3	1450000	393	0.075984
(4049,4439)(1410065,1509758)(1410000,1510000)	chr3	1460000	392	0.073946
(4076,4460)(1420278,1519197)(1420000,1520000)	chr3	1470000	386	0.073838
