region	chr	midPos	Nsites	Fst
(27,298)(56697,109953)(10000,110000)	chr10	60000	273	0.072629
(27,347)(56697,119855)(20000,120000)	chr10	70000	322	0.069678
(27,414)(56697,129884)(30000,130000)	chr10	80000	389	0.074152
(27,438)(56697,134083)(40000,140000)	chr10	90000	413	0.072743
(27,476)(56697,149960)(50000,150000)	chr10	100000	451	0.074931
(48,519)(60295,159636)(60000,160000)	chr10	110000	473	0.077938
(104,543)(71137,169967)(70000,170000)	chr10	120000	441	0.077968
(139,587)(80323,179786)(80000,180000)	chr10	130000	450	0.081142
(184,614)(90018,189825)(90000,190000)	chr10	140000	432	0.084052
(240,659)(100021,199588)(100000,200000)	chr10	150000	421	0.083444
(299,735)(110242,209621)(110000,210000)	chr10	160000	438	0.079815
(348,795)(120176,219866)(120000,220000)	chr10	170000	449	0.081445
(415,832)(130128,229772)(130000,230000)	chr10	180000	419	0.080278
(439,870)(141653,239975)(140000,240000)	chr10	190000	433	0.084253
(477,905)(150102,249524)(150000,250000)	chr10	200000	430	0.083022
(520,947)(160532,259996)(160000,260000)	chr10	210000	429	0.082216
(544,954)(170038,267438)(170000,270000)	chr10	220000	412	0.083583
(588,972)(181001,279520)(180000,280000)	chr10	230000	386	0.081035
(615,986)(190006,289951)(190000,290000)	chr10	240000	373	0.081979
(660,1038)(200435,299850)(200000,300000)	chr10	250000	380	0.081116
(736,1058)(210284,309314)(210000,310000)	chr10	260000	324	0.084316
(796,1085)(220532,315939)(220000,320000)	chr10	270000	291	0.091371
(833,1092)(230032,328860)(230000,330000)	chr10	280000	261	0.091134
(871,1121)(240065,339442)(240000,340000)	chr10	290000	252	0.087679
(906,1159)(250090,349881)(250000,350000)	chr10	300000	255	0.090463
(948,1200)(266557,359861)(260000,360000)	chr10	310000	254	0.092488
(955,1270)(271445,369999)(270000,370000)	chr10	320000	317	0.092822
(973,1293)(282178,379946)(280000,380000)	chr10	330000	322	0.093395
(987,1355)(290238,389834)(290000,390000)	chr10	340000	370	0.085392
(1039,1377)(301118,398530)(300000,400000)	chr10	350000	340	0.089046
(1059,1420)(310397,409778)(310000,410000)	chr10	360000	363	0.092617
(1086,1501)(320739,419499)(320000,420000)	chr10	370000	417	0.092335
(1093,1526)(330546,429698)(330000,430000)	chr10	380000	435	0.091438
(1122,1534)(340108,438809)(340000,440000)	chr10	390000	414	0.092847
(1160,1567)(350601,449950)(350000,450000)	chr10	400000	409	0.091868
(1201,1620)(360484,459970)(360000,460000)	chr10	410000	421	0.089609
(1271,1645)(370402,469404)(370000,470000)	chr10	420000	376	0.089736
(1294,1721)(380343,479905)(380000,480000)	chr10	430000	429	0.086040
(1356,1791)(390070,489928)(390000,490000)	chr10	440000	437	0.088928
(1378,1838)(400045,499486)(400000,500000)	chr10	450000	462	0.092129
(1421,1879)(410073,509988)(410000,510000)	chr10	460000	460	0.095549
(1502,1908)(420414,513672)(420000,520000)	chr10	470000	408	0.092165
(1527,1951)(431757,529958)(430000,530000)	chr10	480000	426	0.093262
(1535,1977)(440170,539973)(440000,540000)	chr10	490000	444	0.094794
(1568,2015)(450096,549511)(450000,550000)	chr10	500000	449	0.093196
(1621,2090)(460334,559873)(460000,560000)	chr10	510000	471	0.090259
(1646,2192)(470847,569895)(470000,570000)	chr10	520000	548	0.086403
(1722,2250)(480162,579854)(480000,580000)	chr10	530000	530	0.087612
(1792,2271)(490095,589984)(490000,590000)	chr10	540000	481	0.088648
(1839,2299)(501351,599606)(500000,600000)	chr10	550000	462	0.087640
(1880,2332)(510431,609837)(510000,610000)	chr10	560000	454	0.087174
(1909,2373)(520200,619530)(520000,620000)	chr10	570000	466	0.089902
(1952,2406)(530143,628952)(530000,630000)	chr10	580000	456	0.088999
(1978,2432)(540009,639994)(540000,640000)	chr10	590000	456	0.086430
(2016,2453)(550505,649759)(550000,650000)	chr10	600000	439	0.090957
(2091,2522)(560223,659984)(560000,660000)	chr10	610000	433	0.093155
(2193,2585)(570144,669955)(570000,670000)	chr10	620000	394	0.095339
(2251,2658)(580230,679874)(580000,680000)	chr10	630000	409	0.096365
(2272,2725)(590531,689907)(590000,690000)	chr10	640000	455	0.098523
(2300,2769)(600587,699541)(600000,700000)	chr10	650000	471	0.097751
(2333,2816)(611115,709017)(610000,710000)	chr10	660000	485	0.092402
(2374,2873)(620619,719832)(620000,720000)	chr10	670000	501	0.091529
(2407,2964)(631887,729764)(630000,730000)	chr10	680000	559	0.088971
(2433,3042)(640735,739793)(640000,740000)	chr10	690000	611	0.083820
(2454,3082)(650054,747753)(650000,750000)	chr10	700000	630	0.080192
(2523,3082)(660386,747753)(660000,760000)	chr10	710000	561	0.080105
(2586,3082)(670219,747753)(670000,770000)	chr10	720000	498	0.080818
(2659,3082)(680095,747753)(680000,780000)	chr10	730000	425	0.080336
(2726,3105)(690056,788837)(690000,790000)	chr10	740000	381	0.075787
(2770,3114)(700206,799877)(700000,800000)	chr10	750000	346	0.071793
(2817,3141)(710190,809881)(710000,810000)	chr10	760000	326	0.070708
(2874,3196)(720373,818440)(720000,820000)	chr10	770000	324	0.068303
(2965,3197)(730046,822001)(730000,830000)	chr10	780000	234	0.066355
(3043,3199)(740203,835206)(740000,840000)	chr10	790000	158	0.075464
(3083,3203)(780512,849202)(750000,850000)	chr10	800000	122	0.082909
(3083,3209)(780512,853977)(760000,860000)	chr10	810000	128	0.082850
(3083,3242)(780512,869900)(770000,870000)	chr10	820000	161	0.087979
(3083,3253)(780512,879866)(780000,880000)	chr10	830000	172	0.094614
(3106,3272)(790203,888397)(790000,890000)	chr10	840000	168	0.097053
(3115,3331)(800066,899934)(800000,900000)	chr10	850000	218	0.085096
(3142,3383)(810366,909713)(810000,910000)	chr10	860000	243	0.082601
(3197,3467)(822001,919976)(820000,920000)	chr10	870000	272	0.077240
(3198,3514)(835135,928997)(830000,930000)	chr10	880000	318	0.077928
(3200,3527)(848988,938753)(840000,940000)	chr10	890000	329	0.078636
(3204,3558)(852583,949483)(850000,950000)	chr10	900000	356	0.079116
(3210,3574)(861596,958222)(860000,960000)	chr10	910000	366	0.079405
(3243,3575)(870159,968438)(870000,970000)	chr10	920000	334	0.076872
(3254,3648)(880449,979572)(880000,980000)	chr10	930000	396	0.075392
(3273,3667)(890310,988764)(890000,990000)	chr10	940000	396	0.072788
(3332,3695)(900514,999755)(900000,1000000)	chr10	950000	365	0.074497
(3384,3740)(910045,1009951)(910000,1010000)	chr10	960000	358	0.077364
(3468,3803)(920600,1019907)(920000,1020000)	chr10	970000	337	0.079906
(3515,3843)(931028,1029981)(930000,1030000)	chr10	980000	330	0.078176
(3528,3863)(942016,1037773)(940000,1040000)	chr10	990000	337	0.077932
(3559,3885)(950167,1049795)(950000,1050000)	chr10	1000000	328	0.075558
(3575,3921)(968438,1059952)(960000,1060000)	chr10	1010000	348	0.078286
(3576,3959)(971171,1069765)(970000,1070000)	chr10	1020000	385	0.081762
(3649,4002)(984993,1078591)(980000,1080000)	chr10	1030000	355	0.081398
(3668,4026)(994456,1089971)(990000,1090000)	chr10	1040000	360	0.083171
(3696,4063)(1003432,1099710)(1000000,1100000)	chr10	1050000	369	0.084654
(3741,4088)(1010471,1109951)(1010000,1110000)	chr10	1060000	349	0.083144
(3804,4153)(1020019,1119998)(1020000,1120000)	chr10	1070000	351	0.088912
(3844,4195)(1030031,1129938)(1030000,1130000)	chr10	1080000	353	0.090803
(3864,4257)(1041974,1139662)(1040000,1140000)	chr10	1090000	395	0.088289
(3886,4328)(1050676,1149541)(1050000,1150000)	chr10	1100000	444	0.084273
(3922,4391)(1060010,1159678)(1060000,1160000)	chr10	1110000	471	0.091362
(3960,4478)(1070228,1169996)(1070000,1170000)	chr10	1120000	520	0.087190
(4003,4549)(1080205,1179927)(1080000,1180000)	chr10	1130000	548	0.088507
(4027,4607)(1090426,1189434)(1090000,1190000)	chr10	1140000	582	0.089007
(4064,4654)(1100772,1199725)(1100000,1200000)	chr10	1150000	592	0.096385
(4089,4710)(1110173,1208463)(1110000,1210000)	chr10	1160000	623	0.095025
(4154,4745)(1120602,1219402)(1120000,1220000)	chr10	1170000	593	0.092851
(4196,4815)(1130240,1229785)(1130000,1230000)	chr10	1180000	621	0.095623
(4258,4883)(1140119,1239909)(1140000,1240000)	chr10	1190000	627	0.096350
(4329,4917)(1150050,1246317)(1150000,1250000)	chr10	1200000	590	0.099489
(4392,4959)(1160371,1259920)(1160000,1260000)	chr10	1210000	569	0.093724
(4479,4996)(1170004,1266158)(1170000,1270000)	chr10	1220000	519	0.097308
(4550,5047)(1180315,1279945)(1180000,1280000)	chr10	1230000	499	0.095677
(4608,5106)(1191390,1289808)(1190000,1290000)	chr10	1240000	500	0.093067
(4655,5145)(1200130,1299248)(1200000,1300000)	chr10	1250000	492	0.086341
(4711,5176)(1211682,1309508)(1210000,1310000)	chr10	1260000	467	0.089290
(4746,5203)(1220348,1318919)(1220000,1320000)	chr10	1270000	459	0.091344
(4816,5225)(1230561,1329665)(1230000,1330000)	chr10	1280000	411	0.088156
(4884,5246)(1240095,1339918)(1240000,1340000)	chr10	1290000	364	0.091017
(4918,5292)(1250291,1349701)(1250000,1350000)	chr10	1300000	376	0.096442
