region	chr	midPos	Nsites	Fst
(18,198)(20072,119777)(20000,120000)	chr12	70000	182	0.122394
(51,208)(30020,129913)(30000,130000)	chr12	80000	159	0.131493
(94,226)(40170,139587)(40000,140000)	chr12	90000	134	0.185978
(139,242)(50570,149763)(50000,150000)	chr12	100000	105	0.256593
(155,284)(66299,158726)(60000,160000)	chr12	110000	131	0.301291
(160,329)(72153,169975)(70000,170000)	chr12	120000	171	0.315227
(164,343)(80448,179777)(80000,180000)	chr12	130000	181	0.313638
(180,366)(90318,189068)(90000,190000)	chr12	140000	188	0.295799
(192,382)(101507,197505)(100000,200000)	chr12	150000	192	0.290192
(197,396)(117416,209675)(110000,210000)	chr12	160000	201	0.279306
(199,414)(120013,219864)(120000,220000)	chr12	170000	217	0.262307
(209,422)(130335,226932)(130000,230000)	chr12	180000	215	0.258139
(227,442)(140802,238407)(140000,240000)	chr12	190000	217	0.236473
(243,461)(150317,249847)(150000,250000)	chr12	200000	220	0.224404
(285,471)(160772,259902)(160000,260000)	chr12	210000	188	0.193346
(330,481)(170106,269065)(170000,270000)	chr12	220000	153	0.144301
(344,489)(180258,278067)(180000,280000)	chr12	230000	147	0.133983
(367,489)(190087,278067)(190000,290000)	chr12	240000	124	0.121396
(383,489)(204691,278067)(200000,300000)	chr12	250000	108	0.106550
(397,489)(211003,278067)(210000,310000)	chr12	260000	94	0.105561
(415,489)(220049,278067)(220000,320000)	chr12	270000	76	0.111628
(423,489)(231084,278067)(230000,330000)	chr12	280000	68	0.107123
(443,491)(240403,339205)(240000,340000)	chr12	290000	50	0.115164
(462,496)(250805,340582)(250000,350000)	chr12	300000	36	0.100869
(472,496)(260433,340582)(260000,360000)	chr12	310000	26	0.098359
(482,496)(271672,340582)(270000,370000)	chr12	320000	16	0.091116
(490,496)(330777,340582)(280000,380000)	chr12	330000	8	0.072381
(490,496)(330777,340582)(290000,390000)	chr12	340000	8	0.072381
(490,518)(330777,399579)(300000,400000)	chr12	350000	30	0.108869
(490,553)(330777,409008)(310000,410000)	chr12	360000	65	0.110487
(490,571)(330777,417050)(320000,420000)	chr12	370000	83	0.104664
(490,577)(330777,429001)(330000,430000)	chr12	380000	89	0.106418
(492,588)(340047,439575)(340000,440000)	chr12	390000	98	0.105296
(497,619)(392240,449425)(350000,450000)	chr12	400000	124	0.110495
(497,647)(392240,458608)(360000,460000)	chr12	410000	152	0.100065
(497,663)(392240,469330)(370000,470000)	chr12	420000	168	0.107076
(497,690)(392240,479985)(380000,480000)	chr12	430000	195	0.108215
(497,719)(392240,489445)(390000,490000)	chr12	440000	224	0.107380
(519,760)(400005,499726)(400000,500000)	chr12	450000	243	0.102045
(554,778)(411122,509775)(410000,510000)	chr12	460000	226	0.097708
(572,802)(420539,518226)(420000,520000)	chr12	470000	232	0.097283
(578,814)(432835,529810)(430000,530000)	chr12	480000	238	0.100579
(589,846)(440295,539737)(440000,540000)	chr12	490000	259	0.096328
(620,887)(451407,549822)(450000,550000)	chr12	500000	269	0.101292
(648,927)(460246,559835)(460000,560000)	chr12	510000	281	0.105586
(664,956)(470044,569576)(470000,570000)	chr12	520000	294	0.098673
(691,982)(480199,579886)(480000,580000)	chr12	530000	293	0.096611
(720,1038)(490074,589870)(490000,590000)	chr12	540000	320	0.093809
(761,1101)(500677,599952)(500000,600000)	chr12	550000	342	0.115104
(779,1123)(510060,609107)(510000,610000)	chr12	560000	346	0.113335
(803,1151)(521080,619975)(520000,620000)	chr12	570000	350	0.116515
