region	chr	midPos	Nsites	Fst
(38,409)(10165,109579)(10000,110000)	chr2	60000	373	0.108105
(73,433)(20570,119869)(20000,120000)	chr2	70000	362	0.103016
(94,482)(30325,129798)(30000,130000)	chr2	80000	390	0.103704
(137,526)(40249,139434)(40000,140000)	chr2	90000	391	0.095943
(177,546)(50469,149965)(50000,150000)	chr2	100000	371	0.101960
(213,594)(60035,159937)(60000,160000)	chr2	110000	383	0.102355
(253,656)(70289,169991)(70000,170000)	chr2	120000	405	0.104122
(281,693)(80714,179812)(80000,180000)	chr2	130000	414	0.101587
(300,731)(90301,189956)(90000,190000)	chr2	140000	433	0.090402
(371,775)(100411,198695)(100000,200000)	chr2	150000	406	0.082711
(410,821)(110021,209583)(110000,210000)	chr2	160000	413	0.084608
(434,862)(120099,219838)(120000,220000)	chr2	170000	430	0.084306
(483,934)(130447,229978)(130000,230000)	chr2	180000	453	0.083594
(527,943)(141174,239940)(140000,240000)	chr2	190000	418	0.086959
(547,955)(150016,249923)(150000,250000)	chr2	200000	410	0.084010
(595,997)(160090,259883)(160000,260000)	chr2	210000	404	0.083219
(657,1025)(170018,269992)(170000,270000)	chr2	220000	370	0.080983
(694,1034)(180095,278457)(180000,280000)	chr2	230000	342	0.083078
(732,1036)(190168,282561)(190000,290000)	chr2	240000	306	0.085348
(776,1045)(200102,298773)(200000,300000)	chr2	250000	271	0.084901
(822,1063)(210023,309824)(210000,310000)	chr2	260000	243	0.093053
(863,1087)(220261,319757)(220000,320000)	chr2	270000	226	0.097173
(935,1132)(230128,329441)(230000,330000)	chr2	280000	199	0.098655
(944,1182)(240655,339956)(240000,340000)	chr2	290000	240	0.094517
(956,1199)(250050,342383)(250000,350000)	chr2	300000	245	0.095350
(998,1231)(260658,359918)(260000,360000)	chr2	310000	235	0.101548
(1026,1254)(270016,369504)(270000,370000)	chr2	320000	230	0.098707
(1035,1303)(281836,376205)(280000,380000)	chr2	330000	270	0.099781
(1037,1367)(290337,389209)(290000,390000)	chr2	340000	332	0.096709
(1046,1414)(300630,398567)(300000,400000)	chr2	350000	370	0.093776
(1064,1432)(310662,403550)(310000,410000)	chr2	360000	370	0.086628
(1088,1462)(320067,419444)(320000,420000)	chr2	370000	376	0.086726
(1133,1481)(330041,429514)(330000,430000)	chr2	380000	350	0.086061
(1183,1501)(340098,433799)(340000,440000)	chr2	390000	320	0.088870
(1200,1501)(350931,433799)(350000,450000)	chr2	400000	303	0.088980
(1232,1501)(361339,433799)(360000,460000)	chr2	410000	271	0.085470
(1255,1501)(370270,433799)(370000,470000)	chr2	420000	248	0.088783
(1304,1501)(381346,433799)(380000,480000)	chr2	430000	199	0.083435
