region	chr	midPos	Nsites	Fst
(40,518)(10110,109962)(10000,110000)	chr1	60000	480	0.091885
(65,569)(21056,119997)(20000,120000)	chr1	70000	506	0.093595
(87,611)(30741,128035)(30000,130000)	chr1	80000	526	0.092013
(143,641)(40016,138466)(40000,140000)	chr1	90000	500	0.092231
(208,667)(50047,144606)(50000,150000)	chr1	100000	461	0.091978
(238,668)(60015,158611)(60000,160000)	chr1	110000	432	0.091735
(313,669)(70155,166099)(70000,170000)	chr1	120000	358	0.093859
(379,670)(80011,174943)(80000,180000)	chr1	130000	293	0.091526
(461,671)(92586,186094)(90000,190000)	chr1	140000	212	0.086869
(474,685)(103855,198503)(100000,200000)	chr1	150000	213	0.085445
(519,691)(110054,209157)(110000,210000)	chr1	160000	174	0.088159
(570,698)(120488,219851)(120000,220000)	chr1	170000	130	0.082822
(612,698)(130126,219851)(130000,230000)	chr1	180000	88	0.085176
(642,699)(142376,238022)(140000,240000)	chr1	190000	59	0.096150
(668,748)(158611,249999)(150000,250000)	chr1	200000	82	0.098990
(669,813)(166099,259826)(160000,260000)	chr1	210000	146	0.109246
(670,825)(174943,263776)(170000,270000)	chr1	220000	157	0.111362
(671,828)(186094,271159)(180000,280000)	chr1	230000	159	0.110923
(672,833)(190532,287134)(190000,290000)	chr1	240000	163	0.110783
(686,847)(208676,297679)(200000,300000)	chr1	250000	163	0.112230
(692,871)(216511,309901)(210000,310000)	chr1	260000	181	0.115305
(699,928)(238022,319254)(220000,320000)	chr1	270000	231	0.105001
(699,958)(238022,324443)(230000,330000)	chr1	280000	261	0.106565
(700,958)(243455,324443)(240000,340000)	chr1	290000	260	0.106568
(749,958)(250172,324443)(250000,350000)	chr1	300000	211	0.109159
(814,966)(260099,359863)(260000,360000)	chr1	310000	154	0.100265
(826,1031)(270703,369876)(270000,370000)	chr1	320000	207	0.084021
(829,1089)(283378,379967)(280000,380000)	chr1	330000	262	0.078187
(834,1146)(296793,389107)(290000,390000)	chr1	340000	314	0.077358
(848,1169)(303149,399457)(300000,400000)	chr1	350000	323	0.079333
(872,1174)(310331,408351)(310000,410000)	chr1	360000	304	0.075607
(929,1192)(320318,419875)(320000,420000)	chr1	370000	265	0.078866
(959,1236)(356216,429540)(330000,430000)	chr1	380000	279	0.076665
(959,1261)(356216,435330)(340000,440000)	chr1	390000	304	0.080511
(959,1287)(356216,449548)(350000,450000)	chr1	400000	330	0.086859
(967,1334)(364433,459745)(360000,460000)	chr1	410000	369	0.085390
(1032,1395)(370190,469689)(370000,470000)	chr1	420000	365	0.086226
(1090,1421)(380065,479023)(380000,480000)	chr1	430000	333	0.089701
(1147,1470)(390596,489721)(390000,490000)	chr1	440000	325	0.088965
(1170,1496)(401546,498936)(400000,500000)	chr1	450000	328	0.088674
(1175,1514)(413594,508002)(410000,510000)	chr1	460000	341	0.088207
(1193,1534)(420566,519839)(420000,520000)	chr1	470000	343	0.087430
(1237,1577)(430175,529650)(430000,530000)	chr1	480000	342	0.087872
(1262,1613)(441139,537746)(440000,540000)	chr1	490000	353	0.081366
(1288,1641)(450408,549551)(450000,550000)	chr1	500000	355	0.073819
(1335,1658)(460245,559179)(460000,560000)	chr1	510000	325	0.073295
(1396,1723)(470077,569891)(470000,570000)	chr1	520000	329	0.074856
(1422,1768)(480476,578608)(480000,580000)	chr1	530000	348	0.073172
(1471,1792)(490070,589712)(490000,590000)	chr1	540000	323	0.077342
(1497,1824)(500917,599825)(500000,600000)	chr1	550000	329	0.075818
(1515,1867)(510036,609047)(510000,610000)	chr1	560000	354	0.074867
