region	chr	midPos	Nsites	Fst
(44,341)(30488,128241)(30000,130000)	chr5	80000	299	0.104765
(115,365)(40137,138826)(40000,140000)	chr5	90000	252	0.105220
(152,399)(51507,149595)(50000,150000)	chr5	100000	249	0.106184
(159,439)(60217,159638)(60000,160000)	chr5	110000	282	0.106589
(211,459)(70287,169901)(70000,170000)	chr5	120000	250	0.120923
(239,499)(80768,178665)(80000,180000)	chr5	130000	262	0.128789
(256,503)(90066,186225)(90000,190000)	chr5	140000	249	0.126924
(268,503)(105729,186225)(100000,200000)	chr5	150000	237	0.129012
(277,521)(110772,206080)(110000,210000)	chr5	160000	246	0.126318
(300,527)(121445,219863)(120000,220000)	chr5	170000	229	0.120629
(342,558)(130820,229658)(130000,230000)	chr5	180000	218	0.109852
(366,588)(140036,239996)(140000,240000)	chr5	190000	224	0.109578
(400,622)(151554,249978)(150000,250000)	chr5	200000	224	0.107965
(440,645)(167579,259749)(160000,260000)	chr5	210000	207	0.105329
(460,646)(170092,260058)(170000,270000)	chr5	220000	188	0.095521
(500,646)(185075,260058)(180000,280000)	chr5	230000	148	0.081220
(504,646)(200155,260058)(190000,290000)	chr5	240000	144	0.082005
(504,646)(200155,260058)(200000,300000)	chr5	250000	144	0.082005
(522,646)(211276,260058)(210000,310000)	chr5	260000	126	0.075307
(528,671)(220016,319987)(220000,320000)	chr5	270000	145	0.073108
(559,724)(230924,329970)(230000,330000)	chr5	280000	167	0.070169
(589,777)(240041,339588)(240000,340000)	chr5	290000	190	0.061820
(623,820)(250018,349064)(250000,350000)	chr5	300000	199	0.061053
(646,823)(260058,351100)(260000,360000)	chr5	310000	179	0.059765
(647,823)(315889,351100)(270000,370000)	chr5	320000	178	0.059291
(647,823)(315889,351100)(280000,380000)	chr5	330000	178	0.059291
(647,823)(315889,351100)(290000,390000)	chr5	340000	178	0.059291
(647,823)(315889,351100)(300000,400000)	chr5	350000	178	0.059291
(647,823)(315889,351100)(310000,410000)	chr5	360000	178	0.059291
(672,823)(320175,351100)(320000,420000)	chr5	370000	153	0.058600
(725,823)(330075,351100)(330000,430000)	chr5	380000	100	0.053038
(778,824)(340108,434639)(340000,440000)	chr5	390000	48	0.058484
(821,824)(350618,434639)(350000,450000)	chr5	400000	5	0.075422
(824,824)(434639,434639)(360000,460000)	chr5	410000	2	0.186950
(824,849)(434639,469767)(370000,470000)	chr5	420000	27	0.101731
(824,932)(434639,479577)(380000,480000)	chr5	430000	110	0.065853
(824,950)(434639,488956)(390000,490000)	chr5	440000	128	0.064992
(824,975)(434639,499633)(400000,500000)	chr5	450000	153	0.064982
(824,1039)(434639,509750)(410000,510000)	chr5	460000	217	0.074525
(824,1109)(434639,519954)(420000,520000)	chr5	470000	287	0.070438
(824,1161)(434639,529462)(430000,530000)	chr5	480000	339	0.065600
(825,1192)(460500,538908)(440000,540000)	chr5	490000	369	0.065219
(825,1215)(460500,549620)(450000,550000)	chr5	500000	392	0.066807
(825,1253)(460500,559194)(460000,560000)	chr5	510000	430	0.081675
(850,1270)(470692,569696)(470000,570000)	chr5	520000	422	0.080691
(933,1329)(481353,579927)(480000,580000)	chr5	530000	398	0.082711
(951,1361)(491236,589924)(490000,590000)	chr5	540000	412	0.082201
(976,1388)(501141,599939)(500000,600000)	chr5	550000	414	0.089066
(1040,1434)(511221,609962)(510000,610000)	chr5	560000	396	0.082202
(1110,1485)(520027,619834)(520000,620000)	chr5	570000	377	0.084141
(1162,1529)(530221,629856)(530000,630000)	chr5	580000	369	0.091000
(1193,1566)(540520,639765)(540000,640000)	chr5	590000	375	0.094207
(1216,1614)(550068,649556)(550000,650000)	chr5	600000	400	0.090060
(1254,1677)(560658,659943)(560000,660000)	chr5	610000	425	0.076505
(1271,1719)(570458,669978)(570000,670000)	chr5	620000	450	0.076980
(1330,1780)(580026,679951)(580000,680000)	chr5	630000	452	0.083042
(1362,1846)(591382,689988)(590000,690000)	chr5	640000	486	0.084897
(1389,1879)(600080,699311)(600000,700000)	chr5	650000	492	0.080749
(1435,1929)(610216,709800)(610000,710000)	chr5	660000	496	0.094439
(1486,1977)(620046,719998)(620000,720000)	chr5	670000	493	0.108689
(1530,2021)(630004,726327)(630000,730000)	chr5	680000	493	0.106163
(1567,2037)(640235,739165)(640000,740000)	chr5	690000	472	0.105181
(1615,2049)(650017,745679)(650000,750000)	chr5	700000	436	0.109270
