region	chr	midPos	Nsites	Fst
(1,29)(33649,120660)(30000,130000)	chr14	80000	30	0.136615
(2,29)(89362,120660)(40000,140000)	chr14	90000	29	0.139649
(2,29)(89362,120660)(50000,150000)	chr14	100000	29	0.139649
(2,29)(89362,120660)(60000,160000)	chr14	110000	29	0.139649
(2,29)(89362,120660)(70000,170000)	chr14	120000	29	0.139649
(2,29)(89362,120660)(80000,180000)	chr14	130000	29	0.139649
(3,37)(103821,182654)(90000,190000)	chr14	140000	36	0.160291
(3,37)(103821,182654)(100000,200000)	chr14	150000	36	0.160291
(4,37)(114852,182654)(110000,210000)	chr14	160000	35	0.164457
(27,37)(120045,182654)(120000,220000)	chr14	170000	12	0.209878
(30,37)(182253,182654)(130000,230000)	chr14	180000	9	0.228020
(30,37)(182253,182654)(140000,240000)	chr14	190000	9	0.228020
(30,39)(182253,247052)(150000,250000)	chr14	200000	11	0.218969
(30,49)(182253,259842)(160000,260000)	chr14	210000	21	0.161793
(30,75)(182253,269979)(170000,270000)	chr14	220000	47	0.106247
(30,92)(182253,279622)(180000,280000)	chr14	230000	64	0.103313
(38,139)(246930,289979)(190000,290000)	chr14	240000	103	0.095673
(38,191)(246930,299884)(200000,300000)	chr14	250000	155	0.098292
(38,237)(246930,309906)(210000,310000)	chr14	260000	201	0.093757
(38,302)(246930,319801)(220000,320000)	chr14	270000	266	0.092330
(38,346)(246930,329296)(230000,330000)	chr14	280000	310	0.098671
(38,368)(246930,338969)(240000,340000)	chr14	290000	332	0.101937
(40,382)(255637,349685)(250000,350000)	chr14	300000	344	0.099892
(50,388)(261411,353959)(260000,360000)	chr14	310000	340	0.100819
(76,390)(275074,369018)(270000,370000)	chr14	320000	316	0.104992
(93,408)(281197,379399)(280000,380000)	chr14	330000	317	0.103998
(140,427)(290046,389209)(290000,390000)	chr14	340000	289	0.102413
(192,444)(300222,399754)(300000,400000)	chr14	350000	254	0.100411
(238,463)(310003,409782)(310000,410000)	chr14	360000	227	0.105062
(303,503)(320313,419790)(320000,420000)	chr14	370000	202	0.110441
(347,546)(331297,429458)(330000,430000)	chr14	380000	201	0.091662
(369,575)(342538,439685)(340000,440000)	chr14	390000	208	0.089275
(383,588)(350225,443882)(350000,450000)	chr14	400000	207	0.095070
(389,590)(368981,456424)(360000,460000)	chr14	410000	203	0.092328
(391,596)(370607,469928)(370000,470000)	chr14	420000	207	0.089481
(409,630)(380406,478319)(380000,480000)	chr14	430000	223	0.085466
(428,642)(391844,488532)(390000,490000)	chr14	440000	216	0.085569
(445,647)(400015,494755)(400000,500000)	chr14	450000	204	0.087252
(464,649)(410476,509308)(410000,510000)	chr14	460000	187	0.085627
(504,684)(420042,519849)(420000,520000)	chr14	470000	182	0.081744
(547,704)(430058,529177)(430000,530000)	chr14	480000	159	0.089922
(576,719)(440078,537924)(440000,540000)	chr14	490000	145	0.085504
(589,720)(455512,540106)(450000,550000)	chr14	500000	133	0.079505
(591,720)(467444,540106)(460000,560000)	chr14	510000	131	0.079458
(597,731)(470815,569435)(470000,570000)	chr14	520000	136	0.078728
(631,758)(481207,578599)(480000,580000)	chr14	530000	129	0.085930
(643,781)(490700,588816)(490000,590000)	chr14	540000	140	0.089208
(648,789)(500784,599851)(500000,600000)	chr14	550000	143	0.086252
(650,809)(511529,609849)(510000,610000)	chr14	560000	161	0.080250
(685,820)(520375,619292)(520000,620000)	chr14	570000	137	0.078589
(705,826)(530013,626612)(530000,630000)	chr14	580000	123	0.080359
(720,836)(540106,636701)(540000,640000)	chr14	590000	118	0.086360
(721,862)(564458,649487)(550000,650000)	chr14	600000	143	0.103606
(721,874)(564458,659570)(560000,660000)	chr14	610000	155	0.107643
(732,893)(570034,669529)(570000,670000)	chr14	620000	163	0.105563
(759,920)(580228,679653)(580000,680000)	chr14	630000	163	0.107425
(782,932)(591379,689715)(590000,690000)	chr14	640000	152	0.109872
(790,954)(600130,699823)(600000,700000)	chr14	650000	166	0.110325
(810,978)(610027,709375)(610000,710000)	chr14	660000	170	0.111641
(821,1023)(621843,719813)(620000,720000)	chr14	670000	204	0.098186
(827,1046)(632448,729832)(630000,730000)	chr14	680000	221	0.093261
(837,1060)(642601,739976)(640000,740000)	chr14	690000	225	0.088472
(863,1090)(650193,749601)(650000,750000)	chr14	700000	229	0.097580
(875,1097)(660858,755606)(660000,760000)	chr14	710000	224	0.094414
(894,1102)(670283,769446)(670000,770000)	chr14	720000	210	0.097426
(921,1119)(681995,779577)(680000,780000)	chr14	730000	200	0.094354
(933,1136)(690057,789908)(690000,790000)	chr14	740000	205	0.088223
(955,1193)(700049,799632)(700000,800000)	chr14	750000	240	0.086662
(979,1238)(710866,808623)(710000,810000)	chr14	760000	261	0.081584
(1024,1274)(720389,819654)(720000,820000)	chr14	770000	252	0.088364
(1047,1321)(730525,829554)(730000,830000)	chr14	780000	276	0.096295
(1061,1371)(740473,839766)(740000,840000)	chr14	790000	312	0.102817
(1091,1422)(751735,849989)(750000,850000)	chr14	800000	333	0.104541
(1098,1439)(762115,858274)(760000,860000)	chr14	810000	343	0.105170
(1103,1472)(770031,869680)(770000,870000)	chr14	820000	371	0.112539
(1120,1489)(781413,878959)(780000,880000)	chr14	830000	371	0.117252
(1137,1500)(790964,889472)(790000,890000)	chr14	840000	365	0.119158
(1194,1514)(800026,899485)(800000,900000)	chr14	850000	322	0.131047
(1239,1569)(810709,909960)(810000,910000)	chr14	860000	332	0.140155
(1275,1628)(820116,919968)(820000,920000)	chr14	870000	355	0.133284
(1322,1665)(830271,929090)(830000,930000)	chr14	880000	345	0.129941
(1372,1705)(840917,939586)(840000,940000)	chr14	890000	335	0.123668
(1423,1729)(850823,947090)(850000,950000)	chr14	900000	308	0.112468
(1440,1750)(861789,957893)(860000,960000)	chr14	910000	312	0.107981
(1473,1788)(870049,969928)(870000,970000)	chr14	920000	317	0.101571
(1490,1815)(886660,978772)(880000,980000)	chr14	930000	327	0.097895
(1501,1848)(891008,989834)(890000,990000)	chr14	940000	349	0.105446
(1515,1873)(901187,999539)(900000,1000000)	chr14	950000	360	0.099351
(1570,1893)(910293,1009992)(910000,1010000)	chr14	960000	325	0.096016
(1629,1922)(920068,1017348)(920000,1020000)	chr14	970000	295	0.103652
(1666,1968)(930433,1028675)(930000,1030000)	chr14	980000	304	0.099432
(1706,2006)(940316,1039920)(940000,1040000)	chr14	990000	302	0.106234
(1730,2031)(951941,1049383)(950000,1050000)	chr14	1000000	303	0.106398
(1751,2042)(960031,1057968)(960000,1060000)	chr14	1010000	293	0.111523
(1789,2063)(970021,1069646)(970000,1070000)	chr14	1020000	276	0.107723
(1816,2063)(981322,1069646)(980000,1080000)	chr14	1030000	249	0.108847
(1849,2101)(990008,1089976)(990000,1090000)	chr14	1040000	254	0.105033
(1874,2124)(1000744,1099098)(1000000,1100000)	chr14	1050000	252	0.099391
(1894,2146)(1010832,1109936)(1010000,1110000)	chr14	1060000	254	0.098862
(1923,2176)(1021333,1118322)(1020000,1120000)	chr14	1070000	255	0.091870
(1969,2184)(1030034,1127913)(1030000,1130000)	chr14	1080000	217	0.098187
(2007,2203)(1040115,1138616)(1040000,1140000)	chr14	1090000	198	0.093434
(2032,2210)(1050550,1148787)(1050000,1150000)	chr14	1100000	180	0.089765
(2043,2225)(1060104,1159712)(1060000,1160000)	chr14	1110000	184	0.087602
(2064,2247)(1081909,1169243)(1070000,1170000)	chr14	1120000	185	0.093290
(2064,2277)(1081909,1179876)(1080000,1180000)	chr14	1130000	215	0.089109
