region	chr	midPos	Nsites	Fst
(15,152)(20710,119777)(20000,120000)	chr12	70000	139	0.097518
(48,154)(30020,129913)(30000,130000)	chr12	80000	108	0.081924
(86,162)(40170,135913)(40000,140000)	chr12	90000	78	0.118412
(130,164)(50570,144401)(50000,150000)	chr12	100000	36	0.191051
(144,171)(69696,158431)(60000,160000)	chr12	110000	29	0.294507
(145,195)(72153,169975)(70000,170000)	chr12	120000	52	0.338183
(149,198)(80702,172371)(80000,180000)	chr12	130000	51	0.349659
(151,209)(117416,188569)(90000,190000)	chr12	140000	60	0.344364
(151,221)(117416,197505)(100000,200000)	chr12	150000	72	0.321103
(151,235)(117416,209675)(110000,210000)	chr12	160000	86	0.283068
(153,252)(120013,219864)(120000,220000)	chr12	170000	101	0.246514
(155,260)(133387,226932)(130000,230000)	chr12	180000	107	0.237595
(163,279)(141047,238407)(140000,240000)	chr12	190000	118	0.193392
(165,296)(152608,249847)(150000,250000)	chr12	200000	133	0.176365
(172,303)(161025,258939)(160000,260000)	chr12	210000	133	0.155836
(196,309)(170106,269065)(170000,270000)	chr12	220000	115	0.099261
(199,316)(182232,278067)(180000,280000)	chr12	230000	119	0.097530
(210,316)(190087,278067)(190000,290000)	chr12	240000	108	0.077016
(222,316)(204691,278067)(200000,300000)	chr12	250000	96	0.061674
(236,316)(211003,278067)(210000,310000)	chr12	260000	82	0.060229
(253,316)(220049,278067)(220000,320000)	chr12	270000	65	0.063815
(261,316)(231084,278067)(230000,330000)	chr12	280000	57	0.063515
(280,318)(242249,339205)(240000,340000)	chr12	290000	40	0.071132
(297,323)(250805,341075)(250000,350000)	chr12	300000	28	0.102194
(304,323)(261576,341075)(260000,360000)	chr12	310000	21	0.124719
(310,323)(272302,341075)(270000,370000)	chr12	320000	15	0.143278
(317,323)(330777,341075)(280000,380000)	chr12	330000	8	0.138936
(317,323)(330777,341075)(290000,390000)	chr12	340000	8	0.138936
(317,345)(330777,399348)(300000,400000)	chr12	350000	30	0.095222
(317,366)(330777,408194)(310000,410000)	chr12	360000	51	0.072688
(317,384)(330777,417050)(320000,420000)	chr12	370000	69	0.063979
(317,390)(330777,429001)(330000,430000)	chr12	380000	75	0.071554
(319,396)(340047,439575)(340000,440000)	chr12	390000	79	0.073864
(324,410)(392240,446624)(350000,450000)	chr12	400000	88	0.064668
