region	chr	midPos	Nsites	Fst
(27,314)(10855,109579)(10000,110000)	chr2	60000	289	0.101554
(35,336)(21773,119869)(20000,120000)	chr2	70000	303	0.102519
(51,371)(30325,129745)(30000,130000)	chr2	80000	322	0.106360
(68,402)(40591,139434)(40000,140000)	chr2	90000	336	0.103744
(102,420)(50469,149965)(50000,150000)	chr2	100000	320	0.111936
(136,462)(60035,159937)(60000,160000)	chr2	110000	328	0.111108
(175,513)(70289,169935)(70000,170000)	chr2	120000	340	0.110588
(196,542)(80976,179812)(80000,180000)	chr2	130000	348	0.108877
(215,573)(90301,189956)(90000,190000)	chr2	140000	360	0.097055
(283,605)(100411,198419)(100000,200000)	chr2	150000	324	0.090064
(315,638)(110021,209445)(110000,210000)	chr2	160000	325	0.085567
(337,669)(120099,219838)(120000,220000)	chr2	170000	334	0.082618
(372,728)(130447,229978)(130000,230000)	chr2	180000	358	0.082769
(403,736)(141174,239940)(140000,240000)	chr2	190000	335	0.086487
(421,746)(150016,249923)(150000,250000)	chr2	200000	327	0.081440
(463,770)(160090,259159)(160000,260000)	chr2	210000	309	0.080620
(514,782)(170780,269992)(170000,270000)	chr2	220000	270	0.082419
(543,791)(180095,278457)(180000,280000)	chr2	230000	250	0.086133
(574,791)(190435,278457)(190000,290000)	chr2	240000	219	0.091223
(606,798)(200102,298810)(200000,300000)	chr2	250000	194	0.093998
(639,813)(210023,309075)(210000,310000)	chr2	260000	176	0.106966
(670,836)(220526,319757)(220000,320000)	chr2	270000	168	0.111471
(729,878)(230128,329425)(230000,330000)	chr2	280000	151	0.095461
(737,927)(244155,339956)(240000,340000)	chr2	290000	192	0.076434
(747,943)(252060,342518)(250000,350000)	chr2	300000	198	0.078813
(771,975)(262483,359918)(260000,360000)	chr2	310000	206	0.086853
(783,993)(270016,369504)(270000,370000)	chr2	320000	212	0.082623
(792,1038)(293100,376205)(280000,380000)	chr2	330000	248	0.081852
(792,1089)(293100,389209)(290000,390000)	chr2	340000	299	0.078213
(799,1131)(300630,398242)(300000,400000)	chr2	350000	334	0.076463
(814,1147)(310662,403550)(310000,410000)	chr2	360000	335	0.072452
(837,1170)(320067,419160)(320000,420000)	chr2	370000	335	0.073825
(879,1189)(330041,429514)(330000,430000)	chr2	380000	312	0.076154
(928,1204)(340280,433799)(340000,440000)	chr2	390000	278	0.081088
(944,1204)(350922,433799)(350000,450000)	chr2	400000	262	0.080804
(976,1204)(361339,433799)(360000,460000)	chr2	410000	230	0.076779
(994,1204)(370270,433799)(370000,470000)	chr2	420000	212	0.079355
(1039,1204)(381346,433799)(380000,480000)	chr2	430000	167	0.076588
