region	chr	midPos	Nsites	Fst
(31,293)(10201,105612)(10000,110000)	chr6	60000	264	0.063184
(41,295)(24464,116988)(20000,120000)	chr6	70000	256	0.064241
(54,339)(30090,129976)(30000,130000)	chr6	80000	287	0.066133
(117,397)(40008,139833)(40000,140000)	chr6	90000	282	0.075598
(141,456)(54359,149396)(50000,150000)	chr6	100000	317	0.075018
(147,573)(60653,159565)(60000,160000)	chr6	110000	428	0.069370
(204,664)(70085,169282)(70000,170000)	chr6	120000	462	0.071396
(257,751)(80302,179427)(80000,180000)	chr6	130000	496	0.073124
(288,833)(96975,189989)(90000,190000)	chr6	140000	547	0.073862
(291,901)(100358,199983)(100000,200000)	chr6	150000	612	0.071905
(294,969)(110862,209861)(110000,210000)	chr6	160000	677	0.070958
(296,1059)(120094,219862)(120000,220000)	chr6	170000	765	0.069701
(340,1155)(130010,229744)(130000,230000)	chr6	180000	817	0.069925
(398,1230)(140239,239054)(140000,240000)	chr6	190000	834	0.067829
(457,1262)(150174,249744)(150000,250000)	chr6	200000	807	0.067916
(574,1292)(160100,257868)(160000,260000)	chr6	210000	720	0.072074
(665,1309)(170139,267684)(170000,270000)	chr6	220000	646	0.071548
(752,1309)(180854,267684)(180000,280000)	chr6	230000	559	0.068613
(834,1309)(190329,267684)(190000,290000)	chr6	240000	477	0.068112
(902,1309)(200129,267684)(200000,300000)	chr6	250000	409	0.070106
(970,1309)(210373,267684)(210000,310000)	chr6	260000	341	0.071599
(1060,1309)(220087,267684)(220000,320000)	chr6	270000	251	0.075701
(1156,1358)(230173,326033)(230000,330000)	chr6	280000	204	0.074351
(1231,1361)(240478,339649)(240000,340000)	chr6	290000	132	0.081815
(1263,1362)(250068,346746)(250000,350000)	chr6	300000	101	0.085892
(1293,1364)(260399,356339)(260000,360000)	chr6	310000	73	0.075554
(1310,1364)(322155,356339)(270000,370000)	chr6	320000	56	0.075460
(1310,1364)(322155,356339)(280000,380000)	chr6	330000	56	0.075460
(1310,1366)(322155,388229)(290000,390000)	chr6	340000	58	0.076710
(1310,1366)(322155,388229)(300000,400000)	chr6	350000	58	0.076710
(1310,1366)(322155,388229)(310000,410000)	chr6	360000	58	0.076710
