region	chr	midPos	Nsites	Fst
(18,96)(12619,63059)(10000,110000)	chr8	60000	80	0.080109
(33,118)(20248,118645)(20000,120000)	chr8	70000	87	0.077939
(46,131)(36059,129956)(30000,130000)	chr8	80000	87	0.073886
(53,226)(43710,139935)(40000,140000)	chr8	90000	175	0.068761
(66,290)(50839,147097)(50000,150000)	chr8	100000	226	0.060963
(95,290)(62852,147097)(60000,160000)	chr8	110000	197	0.051173
(97,290)(110345,147097)(70000,170000)	chr8	120000	195	0.051472
(97,295)(110345,176992)(80000,180000)	chr8	130000	200	0.052112
(97,300)(110345,188918)(90000,190000)	chr8	140000	205	0.051821
(97,309)(110345,193917)(100000,200000)	chr8	150000	214	0.051596
(97,311)(110345,205930)(110000,210000)	chr8	160000	216	0.051480
(119,318)(128811,217140)(120000,220000)	chr8	170000	201	0.053399
(132,358)(130051,229579)(130000,230000)	chr8	180000	228	0.060859
(227,394)(140000,239553)(140000,240000)	chr8	190000	169	0.059193
(291,452)(170584,249869)(150000,250000)	chr8	200000	163	0.077451
(291,497)(170584,259438)(160000,260000)	chr8	210000	208	0.079653
(291,526)(170584,269824)(170000,270000)	chr8	220000	237	0.077513
(296,530)(180862,274961)(180000,280000)	chr8	230000	236	0.081803
(301,560)(191573,289958)(190000,290000)	chr8	240000	261	0.086625
(310,604)(205244,295081)(200000,300000)	chr8	250000	296	0.088895
(312,604)(211174,295081)(210000,310000)	chr8	260000	294	0.089239
(319,664)(221495,319996)(220000,320000)	chr8	270000	347	0.086178
(359,727)(230466,329873)(230000,330000)	chr8	280000	370	0.079915
(395,785)(240134,339492)(240000,340000)	chr8	290000	392	0.081258
(453,865)(250358,349509)(250000,350000)	chr8	300000	414	0.073856
(498,890)(260173,359757)(260000,360000)	chr8	310000	394	0.071611
(527,932)(273340,369881)(270000,370000)	chr8	320000	407	0.070710
(531,988)(282566,379312)(280000,380000)	chr8	330000	459	0.067363
(561,1032)(290052,388674)(290000,390000)	chr8	340000	473	0.067457
(605,1065)(311832,396964)(300000,400000)	chr8	350000	462	0.066753
(605,1070)(311832,407236)(310000,410000)	chr8	360000	467	0.066624
(665,1079)(320029,419909)(320000,420000)	chr8	370000	416	0.065249
(728,1108)(330138,429865)(330000,430000)	chr8	380000	382	0.069959
(786,1146)(340028,439795)(340000,440000)	chr8	390000	362	0.071491
(866,1196)(350296,449861)(350000,450000)	chr8	400000	332	0.075419
(891,1274)(360586,459580)(360000,460000)	chr8	410000	385	0.076792
(933,1329)(370304,469913)(370000,470000)	chr8	420000	398	0.076898
(989,1406)(381946,479860)(380000,480000)	chr8	430000	419	0.078443
(1033,1444)(390423,489089)(390000,490000)	chr8	440000	413	0.074551
(1066,1446)(401953,493267)(400000,500000)	chr8	450000	382	0.072961
(1071,1447)(418367,508840)(410000,510000)	chr8	460000	378	0.073096
(1080,1447)(420022,508840)(420000,520000)	chr8	470000	369	0.073882
(1109,1447)(430638,508840)(430000,530000)	chr8	480000	340	0.071886
(1147,1447)(440846,508840)(440000,540000)	chr8	490000	302	0.070080
(1197,1447)(450287,508840)(450000,550000)	chr8	500000	252	0.071250
(1275,1447)(460185,508840)(460000,560000)	chr8	510000	174	0.068024
(1330,1447)(470432,508840)(470000,570000)	chr8	520000	119	0.070715
(1407,1449)(480244,570639)(480000,580000)	chr8	530000	44	0.071499
(1445,1449)(490066,570639)(490000,590000)	chr8	540000	6	0.122072
(1447,1449)(508840,570639)(500000,600000)	chr8	550000	4	0.160899
(1448,1449)(570525,570639)(510000,610000)	chr8	560000	3	0.220137
(1448,1451)(570525,615956)(520000,620000)	chr8	570000	5	0.143526
(1448,1451)(570525,615956)(530000,630000)	chr8	580000	5	0.143526
(1448,1471)(570525,639886)(540000,640000)	chr8	590000	25	0.074580
(1448,1472)(570525,640921)(550000,650000)	chr8	600000	26	0.073703
(1448,1472)(570525,640921)(560000,660000)	chr8	610000	26	0.073703
(1448,1472)(570525,640921)(570000,670000)	chr8	620000	26	0.073703
(1450,1472)(615907,640921)(580000,680000)	chr8	630000	24	0.059712
(1450,1472)(615907,640921)(590000,690000)	chr8	640000	24	0.059712
(1450,1472)(615907,640921)(600000,700000)	chr8	650000	24	0.059712
(1450,1473)(615907,700268)(610000,710000)	chr8	660000	25	0.063134
(1452,1473)(630241,700268)(620000,720000)	chr8	670000	23	0.063082
(1452,1493)(630241,729950)(630000,730000)	chr8	680000	43	0.058049
(1472,1540)(640921,738777)(640000,740000)	chr8	690000	70	0.045132
(1473,1553)(700268,748472)(650000,750000)	chr8	700000	82	0.046644
(1473,1597)(700268,759739)(660000,760000)	chr8	710000	126	0.058860
(1473,1645)(700268,769978)(670000,770000)	chr8	720000	174	0.061974
(1473,1700)(700268,779916)(680000,780000)	chr8	730000	229	0.062852
(1473,1724)(700268,784919)(690000,790000)	chr8	740000	253	0.064982
(1473,1726)(700268,796106)(700000,800000)	chr8	750000	255	0.065097
(1474,1726)(726928,796106)(710000,810000)	chr8	760000	254	0.064776
(1474,1726)(726928,796106)(720000,820000)	chr8	770000	254	0.064776
(1494,1743)(730216,829522)(730000,830000)	chr8	780000	251	0.064174
(1541,1743)(741815,829522)(740000,840000)	chr8	790000	204	0.069503
(1554,1743)(750060,829522)(750000,850000)	chr8	800000	191	0.070244
(1598,1743)(760013,829522)(760000,860000)	chr8	810000	147	0.067377
(1646,1743)(770013,829522)(770000,870000)	chr8	820000	99	0.066358
(1701,1743)(780016,829522)(780000,880000)	chr8	830000	44	0.067478
(1725,1743)(795955,829522)(790000,890000)	chr8	840000	20	0.045359
(1727,1743)(827749,829522)(800000,900000)	chr8	850000	18	0.041141
(1727,1745)(827749,909972)(810000,910000)	chr8	860000	20	0.045447
(1727,1813)(827749,919926)(820000,920000)	chr8	870000	88	0.085481
(1744,1872)(909887,929974)(830000,930000)	chr8	880000	130	0.090989
(1744,1899)(909887,939930)(840000,940000)	chr8	890000	157	0.091587
(1744,1916)(909887,948525)(850000,950000)	chr8	900000	174	0.086444
(1744,1968)(909887,959893)(860000,960000)	chr8	910000	226	0.081219
(1744,2051)(909887,969760)(870000,970000)	chr8	920000	309	0.073813
(1744,2108)(909887,979585)(880000,980000)	chr8	930000	366	0.071163
(1744,2171)(909887,989903)(890000,990000)	chr8	940000	429	0.071761
(1744,2238)(909887,999693)(900000,1000000)	chr8	950000	496	0.073517
(1746,2277)(910863,1007762)(910000,1010000)	chr8	960000	533	0.072300
(1814,2339)(920099,1019872)(920000,1020000)	chr8	970000	527	0.069140
(1873,2377)(930412,1029980)(930000,1030000)	chr8	980000	506	0.068289
(1900,2450)(940076,1039994)(940000,1040000)	chr8	990000	552	0.068054
(1917,2481)(950052,1049392)(950000,1050000)	chr8	1000000	566	0.068261
(1969,2532)(960720,1059482)(960000,1060000)	chr8	1010000	565	0.068252
(2052,2532)(970028,1059482)(970000,1070000)	chr8	1020000	482	0.070796
(2109,2532)(980072,1059482)(980000,1080000)	chr8	1030000	425	0.072694
(2172,2575)(990164,1089973)(990000,1090000)	chr8	1040000	405	0.071634
(2239,2588)(1000106,1097913)(1000000,1100000)	chr8	1050000	351	0.067932
(2278,2596)(1010087,1108039)(1010000,1110000)	chr8	1060000	320	0.069874
(2340,2620)(1020054,1119990)(1020000,1120000)	chr8	1070000	282	0.070206
(2378,2637)(1030201,1129179)(1030000,1130000)	chr8	1080000	261	0.071164
(2451,2660)(1040079,1139867)(1040000,1140000)	chr8	1090000	211	0.071779
(2482,2683)(1051051,1144563)(1050000,1150000)	chr8	1100000	203	0.079288
(2533,2683)(1084551,1144563)(1060000,1160000)	chr8	1110000	152	0.084733
(2533,2685)(1084551,1168900)(1070000,1170000)	chr8	1120000	154	0.084220
(2533,2688)(1084551,1174913)(1080000,1180000)	chr8	1130000	157	0.083531
(2576,2688)(1090054,1174913)(1090000,1190000)	chr8	1140000	114	0.089972
(2589,2688)(1101990,1174913)(1100000,1200000)	chr8	1150000	101	0.096529
(2597,2688)(1110722,1174913)(1110000,1210000)	chr8	1160000	93	0.097039
(2621,2688)(1120150,1174913)(1120000,1220000)	chr8	1170000	69	0.103683
(2638,2688)(1132859,1174913)(1130000,1230000)	chr8	1180000	52	0.100717
(2661,2688)(1140030,1174913)(1140000,1240000)	chr8	1190000	29	0.104873
(2684,2689)(1163108,1244283)(1150000,1250000)	chr8	1200000	7	0.049661
(2684,2690)(1163108,1257759)(1160000,1260000)	chr8	1210000	8	0.053436
(2686,2697)(1173402,1269742)(1170000,1270000)	chr8	1220000	13	0.064362
(2689,2742)(1244283,1279963)(1180000,1280000)	chr8	1230000	55	0.060958
(2689,2774)(1244283,1287849)(1190000,1290000)	chr8	1240000	87	0.065774
(2689,2790)(1244283,1299561)(1200000,1300000)	chr8	1250000	103	0.064210
(2689,2796)(1244283,1306693)(1210000,1310000)	chr8	1260000	109	0.063514
(2689,2799)(1244283,1316737)(1220000,1320000)	chr8	1270000	112	0.063251
(2689,2799)(1244283,1316737)(1230000,1330000)	chr8	1280000	112	0.063251
(2689,2799)(1244283,1316737)(1240000,1340000)	chr8	1290000	112	0.063251
(2690,2799)(1257759,1316737)(1250000,1350000)	chr8	1300000	111	0.063344
(2691,2799)(1265131,1316737)(1260000,1360000)	chr8	1310000	110	0.063222
(2698,2799)(1270014,1316737)(1270000,1370000)	chr8	1320000	103	0.062720
(2743,2799)(1280948,1316737)(1280000,1380000)	chr8	1330000	58	0.065393
(2775,2799)(1292332,1316737)(1290000,1390000)	chr8	1340000	26	0.054620
(2791,2799)(1305034,1316737)(1300000,1400000)	chr8	1350000	10	0.052332
(2797,2802)(1310120,1401411)(1310000,1410000)	chr8	1360000	7	0.056344
(2800,2802)(1401307,1401411)(1320000,1420000)	chr8	1370000	4	0.058734
(2800,2802)(1401307,1401411)(1330000,1430000)	chr8	1380000	4	0.058734
(2800,2804)(1401307,1435532)(1340000,1440000)	chr8	1390000	6	0.066776
(2800,2805)(1401307,1449994)(1350000,1450000)	chr8	1400000	7	0.064616
(2800,2811)(1401307,1456189)(1360000,1460000)	chr8	1410000	13	0.061079
(2800,2811)(1401307,1456189)(1370000,1470000)	chr8	1420000	13	0.061079
(2800,2811)(1401307,1456189)(1380000,1480000)	chr8	1430000	13	0.061079
(2800,2811)(1401307,1456189)(1390000,1490000)	chr8	1440000	13	0.061079
(2800,2827)(1401307,1496883)(1400000,1500000)	chr8	1450000	29	0.057531
(2803,2827)(1435526,1496883)(1410000,1510000)	chr8	1460000	26	0.057392
(2803,2827)(1435526,1496883)(1420000,1520000)	chr8	1470000	26	0.057392
(2803,2827)(1435526,1496883)(1430000,1530000)	chr8	1480000	26	0.057392
(2805,2827)(1449994,1496883)(1440000,1540000)	chr8	1490000	24	0.055504
(2806,2827)(1450096,1496883)(1450000,1550000)	chr8	1500000	23	0.055571
(2812,2855)(1490793,1559942)(1460000,1560000)	chr8	1510000	45	0.054769
(2812,2940)(1490793,1569964)(1470000,1570000)	chr8	1520000	130	0.049673
(2812,2975)(1490793,1574079)(1480000,1580000)	chr8	1530000	165	0.053244
(2812,2976)(1490793,1581304)(1490000,1590000)	chr8	1540000	166	0.053174
(2828,2976)(1556207,1581304)(1500000,1600000)	chr8	1550000	150	0.052971
(2828,2976)(1556207,1581304)(1510000,1610000)	chr8	1560000	150	0.052971
(2828,2976)(1556207,1581304)(1520000,1620000)	chr8	1570000	150	0.052971
(2828,2976)(1556207,1581304)(1530000,1630000)	chr8	1580000	150	0.052971
(2828,3058)(1556207,1639514)(1540000,1640000)	chr8	1590000	232	0.048283
(2828,3165)(1556207,1647011)(1550000,1650000)	chr8	1600000	339	0.045110
(2856,3165)(1560069,1647011)(1560000,1660000)	chr8	1610000	311	0.044200
(2941,3170)(1570169,1664224)(1570000,1670000)	chr8	1620000	231	0.043650
(2976,3171)(1581304,1677448)(1580000,1680000)	chr8	1630000	197	0.039358
(2977,3178)(1630388,1687398)(1590000,1690000)	chr8	1640000	203	0.040829
(2977,3179)(1630388,1699373)(1600000,1700000)	chr8	1650000	204	0.040664
(2977,3183)(1630388,1702863)(1610000,1710000)	chr8	1660000	208	0.040690
(2977,3184)(1630388,1713451)(1620000,1720000)	chr8	1670000	209	0.040733
(2977,3188)(1630388,1723800)(1630000,1730000)	chr8	1680000	213	0.039990
(3059,3188)(1640022,1723800)(1640000,1740000)	chr8	1690000	131	0.040239
(3166,3193)(1662212,1748283)(1650000,1750000)	chr8	1700000	29	0.050784
(3166,3193)(1662212,1748283)(1660000,1760000)	chr8	1710000	29	0.050784
(3171,3193)(1677448,1748283)(1670000,1770000)	chr8	1720000	24	0.048219
(3172,3193)(1685725,1748283)(1680000,1780000)	chr8	1730000	23	0.048750
(3179,3193)(1699373,1748283)(1690000,1790000)	chr8	1740000	16	0.034250
(3180,3193)(1702511,1748283)(1700000,1800000)	chr8	1750000	15	0.036058
(3184,3194)(1713451,1802134)(1710000,1810000)	chr8	1760000	12	0.034553
(3185,3194)(1723622,1802134)(1720000,1820000)	chr8	1770000	11	0.033042
(3189,3194)(1747769,1802134)(1730000,1830000)	chr8	1780000	7	0.052594
(3189,3194)(1747769,1802134)(1740000,1840000)	chr8	1790000	7	0.052594
(3194,3194)(1802134,1802134)(1750000,1850000)	chr8	1800000	2	0.043678
(3194,3194)(1802134,1802134)(1760000,1860000)	chr8	1810000	2	0.043678
(3194,3194)(1802134,1802134)(1770000,1870000)	chr8	1820000	2	0.043678
(3194,3195)(1802134,1873764)(1780000,1880000)	chr8	1830000	3	0.031554
(3194,3195)(1802134,1873764)(1790000,1890000)	chr8	1840000	3	0.031554
(3194,3195)(1802134,1873764)(1800000,1900000)	chr8	1850000	3	0.031554
(3195,3195)(1873764,1873764)(1810000,1910000)	chr8	1860000	2	0.015282
(3195,3195)(1873764,1873764)(1820000,1920000)	chr8	1870000	2	0.015282
(3195,3200)(1873764,1923845)(1830000,1930000)	chr8	1880000	7	0.088560
(3195,3200)(1873764,1923845)(1840000,1940000)	chr8	1890000	7	0.088560
(3195,3200)(1873764,1923845)(1850000,1950000)	chr8	1900000	7	0.088560
(3195,3200)(1873764,1923845)(1860000,1960000)	chr8	1910000	7	0.088560
(3195,3200)(1873764,1923845)(1870000,1970000)	chr8	1920000	7	0.088560
(3196,3204)(1921539,1971888)(1880000,1980000)	chr8	1930000	10	0.104620
(3196,3204)(1921539,1971888)(1890000,1990000)	chr8	1940000	10	0.104620
(3196,3204)(1921539,1971888)(1900000,2000000)	chr8	1950000	10	0.104620
(3196,3204)(1921539,1971888)(1910000,2010000)	chr8	1960000	10	0.104620
(3196,3204)(1921539,1971888)(1920000,2020000)	chr8	1970000	10	0.104620
(3201,3204)(1971453,1971888)(1930000,2030000)	chr8	1980000	5	0.111199
(3201,3240)(1971453,2039365)(1940000,2040000)	chr8	1990000	41	0.063508
(3201,3267)(1971453,2047567)(1950000,2050000)	chr8	2000000	68	0.065586
(3201,3297)(1971453,2059932)(1960000,2060000)	chr8	2010000	98	0.067358
(3201,3307)(1971453,2069984)(1970000,2070000)	chr8	2020000	108	0.069061
(3205,3366)(2033597,2079964)(1980000,2080000)	chr8	2030000	163	0.063563
(3205,3418)(2033597,2088449)(1990000,2090000)	chr8	2040000	215	0.061219
(3205,3443)(2033597,2099897)(2000000,2100000)	chr8	2050000	240	0.061237
(3205,3461)(2033597,2107920)(2010000,2110000)	chr8	2060000	258	0.062988
(3205,3461)(2033597,2107920)(2020000,2120000)	chr8	2070000	258	0.062988
(3205,3461)(2033597,2107920)(2030000,2130000)	chr8	2080000	258	0.062988
(3241,3461)(2043079,2107920)(2040000,2140000)	chr8	2090000	222	0.063842
(3268,3461)(2052446,2107920)(2050000,2150000)	chr8	2100000	195	0.063190
(3298,3474)(2060174,2159745)(2060000,2160000)	chr8	2110000	178	0.066596
(3308,3486)(2070443,2169384)(2070000,2170000)	chr8	2120000	180	0.069307
(3367,3500)(2080117,2177135)(2080000,2180000)	chr8	2130000	135	0.084316
(3419,3501)(2091188,2180787)(2090000,2190000)	chr8	2140000	84	0.103541
(3444,3503)(2102870,2199610)(2100000,2200000)	chr8	2150000	61	0.122442
(3462,3503)(2152265,2199610)(2110000,2210000)	chr8	2160000	43	0.138426
(3462,3503)(2152265,2199610)(2120000,2220000)	chr8	2170000	43	0.138426
(3462,3503)(2152265,2199610)(2130000,2230000)	chr8	2180000	43	0.138426
(3462,3503)(2152265,2199610)(2140000,2240000)	chr8	2190000	43	0.138426
(3462,3503)(2152265,2199610)(2150000,2250000)	chr8	2200000	43	0.138426
(3475,3503)(2160246,2199610)(2160000,2260000)	chr8	2210000	30	0.145075
(3487,3543)(2170532,2269496)(2170000,2270000)	chr8	2220000	58	0.093784
(3501,3588)(2180787,2279858)(2180000,2280000)	chr8	2230000	89	0.058329
(3502,3625)(2199576,2289284)(2190000,2290000)	chr8	2240000	125	0.059455
(3504,3660)(2260597,2299966)(2200000,2300000)	chr8	2250000	158	0.053670
(3504,3701)(2260597,2309422)(2210000,2310000)	chr8	2260000	199	0.058416
(3504,3704)(2260597,2314145)(2220000,2320000)	chr8	2270000	202	0.058211
(3504,3716)(2260597,2324882)(2230000,2330000)	chr8	2280000	214	0.059122
(3504,3734)(2260597,2339287)(2240000,2340000)	chr8	2290000	232	0.060458
(3504,3753)(2260597,2346742)(2250000,2350000)	chr8	2300000	251	0.060635
