region	chr	midPos	Nsites	Fst
(42,303)(30488,128484)(30000,130000)	chr5	80000	263	0.099554
(105,322)(40786,138826)(40000,140000)	chr5	90000	219	0.103698
(139,343)(50030,149595)(50000,150000)	chr5	100000	206	0.100551
(146,371)(60217,159638)(60000,160000)	chr5	110000	227	0.104141
(195,380)(70448,169901)(70000,170000)	chr5	120000	187	0.119140
(221,409)(80768,178752)(80000,180000)	chr5	130000	190	0.118270
(235,410)(90066,186225)(90000,190000)	chr5	140000	177	0.119416
(245,410)(107194,186225)(100000,200000)	chr5	150000	167	0.122565
(254,423)(113348,206080)(110000,210000)	chr5	160000	171	0.122857
(265,426)(121445,219863)(120000,220000)	chr5	170000	163	0.125185
(304,445)(130820,229658)(130000,230000)	chr5	180000	143	0.105405
(323,455)(140036,239996)(140000,240000)	chr5	190000	134	0.096163
(344,481)(151554,249978)(150000,250000)	chr5	200000	139	0.089777
(372,501)(167579,259749)(160000,260000)	chr5	210000	131	0.075639
(381,501)(170195,259749)(170000,270000)	chr5	220000	122	0.069222
(410,501)(186225,259749)(180000,280000)	chr5	230000	93	0.059406
(411,501)(200155,259749)(190000,290000)	chr5	240000	92	0.059562
(411,501)(200155,259749)(200000,300000)	chr5	250000	92	0.059562
(424,501)(219257,259749)(210000,310000)	chr5	260000	79	0.044006
(427,521)(220016,319807)(220000,320000)	chr5	270000	96	0.051035
(446,571)(231179,329970)(230000,330000)	chr5	280000	127	0.071066
(456,616)(240041,339588)(240000,340000)	chr5	290000	162	0.073856
(482,657)(250018,349064)(250000,350000)	chr5	300000	177	0.079166
(502,658)(315889,350618)(260000,360000)	chr5	310000	158	0.083245
(502,658)(315889,350618)(270000,370000)	chr5	320000	158	0.083245
(502,658)(315889,350618)(280000,380000)	chr5	330000	158	0.083245
(502,658)(315889,350618)(290000,390000)	chr5	340000	158	0.083245
(502,658)(315889,350618)(300000,400000)	chr5	350000	158	0.083245
(502,658)(315889,350618)(310000,410000)	chr5	360000	158	0.083245
(522,658)(320175,350618)(320000,420000)	chr5	370000	138	0.084413
(572,658)(330075,350618)(330000,430000)	chr5	380000	88	0.076234
(617,658)(340108,350618)(340000,440000)	chr5	390000	43	0.074718
(658,658)(350618,350618)(350000,450000)	chr5	400000	2	0.022210
(659,678)(460500,469767)(370000,470000)	chr5	420000	21	0.086490
(659,749)(460500,479577)(380000,480000)	chr5	430000	92	0.057466
(659,761)(460500,488824)(390000,490000)	chr5	440000	104	0.057904
(659,781)(460500,499633)(400000,500000)	chr5	450000	124	0.059256
(659,830)(460500,509750)(410000,510000)	chr5	460000	173	0.066634
(659,878)(460500,519954)(420000,520000)	chr5	470000	221	0.072917
(659,923)(460500,529462)(430000,530000)	chr5	480000	266	0.069461
(659,954)(460500,538908)(440000,540000)	chr5	490000	297	0.074425
(659,968)(460500,549620)(450000,550000)	chr5	500000	311	0.076241
(659,983)(460500,558714)(460000,560000)	chr5	510000	326	0.083511
(679,993)(470692,569116)(470000,570000)	chr5	520000	316	0.082205
