region	chr	midPos	Nsites	Fst
(19,284)(10147,108685)(10000,110000)	chr9	60000	267	0.082633
(29,305)(20834,119917)(20000,120000)	chr9	70000	278	0.090198
(58,331)(30644,129203)(30000,130000)	chr9	80000	275	0.091041
(73,354)(41109,139704)(40000,140000)	chr9	90000	283	0.089595
(102,384)(50037,149631)(50000,150000)	chr9	100000	284	0.085911
(138,403)(60080,156913)(60000,160000)	chr9	110000	267	0.086979
(189,431)(70537,169754)(70000,170000)	chr9	120000	244	0.089287
(201,471)(81341,179745)(80000,180000)	chr9	130000	272	0.087192
(222,519)(90132,189766)(90000,190000)	chr9	140000	299	0.093081
(275,547)(100409,198861)(100000,200000)	chr9	150000	274	0.087580
(285,556)(111806,209898)(110000,210000)	chr9	160000	273	0.087452
(306,579)(120580,217165)(120000,220000)	chr9	170000	275	0.080131
(332,589)(130929,229742)(130000,230000)	chr9	180000	259	0.076484
(355,618)(141159,238097)(140000,240000)	chr9	190000	265	0.075538
(385,629)(150136,249935)(150000,250000)	chr9	200000	246	0.083418
(404,665)(160076,259342)(160000,260000)	chr9	210000	263	0.089908
(432,673)(170263,269198)(170000,270000)	chr9	220000	243	0.093386
(472,693)(180139,279942)(180000,280000)	chr9	230000	223	0.099757
(520,706)(190267,289868)(190000,290000)	chr9	240000	188	0.093293
(548,714)(200299,294103)(200000,300000)	chr9	250000	168	0.107255
(557,732)(210348,309934)(210000,310000)	chr9	260000	177	0.106004
(580,750)(220362,319994)(220000,320000)	chr9	270000	172	0.102774
(590,766)(230074,328695)(230000,330000)	chr9	280000	178	0.101238
(619,806)(241059,339982)(240000,340000)	chr9	290000	189	0.104759
(630,834)(250055,349730)(250000,350000)	chr9	300000	206	0.101634
(666,862)(263648,359922)(260000,360000)	chr9	310000	198	0.091125
(674,891)(270472,369112)(270000,370000)	chr9	320000	219	0.098388
(694,910)(280036,379642)(280000,380000)	chr9	330000	218	0.099287
(707,915)(290329,381858)(290000,390000)	chr9	340000	210	0.098752
(715,954)(302129,399769)(300000,400000)	chr9	350000	241	0.087842
(733,1012)(310308,409877)(310000,410000)	chr9	360000	281	0.083801
(751,1065)(320018,419960)(320000,420000)	chr9	370000	316	0.083779
(767,1091)(330642,429824)(330000,430000)	chr9	380000	326	0.087635
(807,1143)(340250,439874)(340000,440000)	chr9	390000	338	0.087905
(835,1184)(350635,449845)(350000,450000)	chr9	400000	351	0.087945
(863,1207)(360084,457885)(360000,460000)	chr9	410000	346	0.089677
(892,1228)(370898,469625)(370000,470000)	chr9	420000	338	0.087079
(911,1258)(380112,479477)(380000,480000)	chr9	430000	349	0.079660
(916,1267)(392057,489565)(390000,490000)	chr9	440000	353	0.080216
(955,1308)(400418,499883)(400000,500000)	chr9	450000	355	0.082738
(1013,1328)(410013,509498)(410000,510000)	chr9	460000	317	0.086948
(1066,1379)(420014,519941)(420000,520000)	chr9	470000	315	0.085297
(1092,1420)(430340,529800)(430000,530000)	chr9	480000	330	0.082394
(1144,1458)(440016,539126)(440000,540000)	chr9	490000	316	0.076971
(1185,1527)(450035,549505)(450000,550000)	chr9	500000	344	0.070918
(1208,1556)(461010,557845)(460000,560000)	chr9	510000	350	0.070491
