region	chr	midPos	Nsites	Fst
(28,264)(13124,103607)(10000,110000)	chr8	60000	238	0.108537
(50,330)(20192,118690)(20000,120000)	chr8	70000	282	0.099973
(91,391)(35024,129988)(30000,130000)	chr8	80000	302	0.092468
(125,653)(43602,139936)(40000,140000)	chr8	90000	530	0.065605
(178,798)(50277,147344)(50000,150000)	chr8	100000	622	0.073734
(245,798)(60117,147344)(60000,160000)	chr8	110000	555	0.070642
(261,800)(71042,168030)(70000,170000)	chr8	120000	541	0.068064
(264,822)(103607,177078)(80000,180000)	chr8	130000	560	0.070247
(264,832)(103607,189403)(90000,190000)	chr8	140000	570	0.070269
(264,863)(103607,195867)(100000,200000)	chr8	150000	601	0.070072
(265,884)(110489,209849)(110000,210000)	chr8	160000	621	0.075311
(331,901)(126938,219468)(120000,220000)	chr8	170000	572	0.075024
(392,1052)(130051,229963)(130000,230000)	chr8	180000	662	0.086128
(654,1174)(140000,239778)(140000,240000)	chr8	190000	522	0.108245
(799,1357)(167997,249974)(150000,250000)	chr8	200000	560	0.088611
(799,1452)(167997,259924)(160000,260000)	chr8	210000	655	0.086441
(801,1538)(170428,269767)(170000,270000)	chr8	220000	739	0.090850
(823,1564)(182806,279450)(180000,280000)	chr8	230000	743	0.093318
(833,1722)(190986,289957)(190000,290000)	chr8	240000	891	0.096339
(864,1833)(205052,295639)(200000,300000)	chr8	250000	971	0.094521
(885,1833)(211170,295639)(210000,310000)	chr8	260000	950	0.091893
(902,1957)(220738,319993)(220000,320000)	chr8	270000	1057	0.094464
(1053,2070)(230296,329920)(230000,330000)	chr8	280000	1019	0.095632
(1175,2200)(240094,339911)(240000,340000)	chr8	290000	1027	0.095189
(1358,2372)(250040,349919)(250000,350000)	chr8	300000	1016	0.107349
(1453,2438)(260143,359649)(260000,360000)	chr8	310000	987	0.110203
(1539,2554)(271759,368291)(270000,370000)	chr8	320000	1017	0.106824
(1565,2701)(281298,379893)(280000,380000)	chr8	330000	1138	0.101476
(1723,2858)(290035,389955)(290000,390000)	chr8	340000	1137	0.106304
(1834,2964)(311526,399719)(300000,400000)	chr8	350000	1132	0.114898
(1834,2982)(311526,407460)(310000,410000)	chr8	360000	1150	0.114242
(1958,3016)(320029,419909)(320000,420000)	chr8	370000	1060	0.112533
(2071,3104)(330006,429726)(330000,430000)	chr8	380000	1035	0.108406
(2201,3198)(340028,439795)(340000,440000)	chr8	390000	999	0.104886
(2373,3354)(350136,449891)(350000,450000)	chr8	400000	983	0.096031
(2439,3571)(360253,459639)(360000,460000)	chr8	410000	1134	0.094721
(2555,3734)(370242,469930)(370000,470000)	chr8	420000	1181	0.097149
(2702,3942)(380016,479977)(380000,480000)	chr8	430000	1242	0.092022
