region	chr	midPos	Nsites	Fst
(187,1086)(10010,109424)(10000,110000)	chr13	60000	901	0.084985
(273,1133)(20013,119778)(20000,120000)	chr13	70000	862	0.093822
(373,1164)(30075,129920)(30000,130000)	chr13	80000	793	0.100475
(499,1245)(40143,138218)(40000,140000)	chr13	90000	748	0.100394
(566,1290)(50074,149659)(50000,150000)	chr13	100000	726	0.097961
(668,1332)(60204,159900)(60000,160000)	chr13	110000	666	0.094995
(735,1390)(70266,169879)(70000,170000)	chr13	120000	657	0.095690
(784,1489)(80002,179864)(80000,180000)	chr13	130000	707	0.085664
(874,1660)(90149,189966)(90000,190000)	chr13	140000	788	0.078427
(974,1839)(100078,199971)(100000,200000)	chr13	150000	867	0.074505
(1087,1949)(110095,209910)(110000,210000)	chr13	160000	864	0.075227
(1134,2024)(120111,219250)(120000,220000)	chr13	170000	892	0.070521
(1165,2087)(130160,229905)(130000,230000)	chr13	180000	924	0.064306
(1246,2209)(143771,239958)(140000,240000)	chr13	190000	965	0.061762
(1291,2389)(150075,249943)(150000,250000)	chr13	200000	1100	0.057366
(1333,2549)(160036,259902)(160000,260000)	chr13	210000	1218	0.058034
(1391,2664)(170047,269753)(170000,270000)	chr13	220000	1275	0.064100
(1490,2828)(180044,279989)(180000,280000)	chr13	230000	1340	0.072143
(1661,3014)(190418,289709)(190000,290000)	chr13	240000	1355	0.083516
(1840,3095)(200021,299799)(200000,300000)	chr13	250000	1257	0.083352
(1950,3163)(210168,309892)(210000,310000)	chr13	260000	1215	0.087778
(2025,3201)(220211,319625)(220000,320000)	chr13	270000	1178	0.090237
(2088,3306)(230015,329972)(230000,330000)	chr13	280000	1220	0.103251
(2210,3365)(240024,339933)(240000,340000)	chr13	290000	1157	0.109748
(2390,3382)(250010,346237)(250000,350000)	chr13	300000	994	0.119865
(2550,3445)(260237,359956)(260000,360000)	chr13	310000	897	0.121894
(2665,3478)(270299,369090)(270000,370000)	chr13	320000	815	0.122406
(2829,3492)(280085,377762)(280000,380000)	chr13	330000	665	0.125354
(3015,3626)(290255,389998)(290000,390000)	chr13	340000	613	0.111148
(3096,3721)(300138,399907)(300000,400000)	chr13	350000	627	0.114784
(3164,3762)(310997,409935)(310000,410000)	chr13	360000	600	0.108544
(3202,3810)(320033,419949)(320000,420000)	chr13	370000	610	0.104056
(3307,3840)(330027,429967)(330000,430000)	chr13	380000	535	0.077477
(3366,3866)(341441,439980)(340000,440000)	chr13	390000	502	0.074204
(3383,3878)(350098,449013)(350000,450000)	chr13	400000	497	0.076950
(3446,3908)(360392,459835)(360000,460000)	chr13	410000	464	0.078535
(3479,3927)(370822,467445)(370000,470000)	chr13	420000	450	0.073997
(3493,3959)(380012,479825)(380000,480000)	chr13	430000	468	0.073601
(3627,3999)(390014,489869)(390000,490000)	chr13	440000	374	0.081901
(3722,4081)(401204,499974)(400000,500000)	chr13	450000	361	0.075389
(3763,4122)(410159,509887)(410000,510000)	chr13	460000	361	0.080810
(3811,4175)(420063,519279)(420000,520000)	chr13	470000	366	0.086114
(3841,4234)(430047,527286)(430000,530000)	chr13	480000	395	0.092946
(3867,4234)(440284,527286)(440000,540000)	chr13	490000	369	0.092409
(3879,4241)(451561,546192)(450000,550000)	chr13	500000	364	0.092285
(3909,4256)(460253,558631)(460000,560000)	chr13	510000	349	0.092585
(3928,4276)(470813,564088)(470000,570000)	chr13	520000	350	0.092440
(3960,4276)(480136,564088)(480000,580000)	chr13	530000	318	0.090107
(4000,4276)(490304,564088)(490000,590000)	chr13	540000	278	0.091856
(4082,4276)(500484,564088)(500000,600000)	chr13	550000	196	0.105962
(4123,4278)(510102,600321)(510000,610000)	chr13	560000	157	0.104852
(4176,4278)(520116,600321)(520000,620000)	chr13	570000	104	0.109861
(4235,4278)(544927,600321)(530000,630000)	chr13	580000	45	0.076022
(4235,4281)(544927,639097)(540000,640000)	chr13	590000	48	0.075926
(4242,4282)(550118,645373)(550000,650000)	chr13	600000	42	0.065535
(4257,4282)(561351,645373)(560000,660000)	chr13	610000	27	0.066454
(4277,4282)(600050,645373)(570000,670000)	chr13	620000	7	0.083746
(4277,4283)(600050,676023)(580000,680000)	chr13	630000	8	0.082504
(4277,4293)(600050,689953)(590000,690000)	chr13	640000	18	0.052210
(4277,4298)(600050,696942)(600000,700000)	chr13	650000	23	0.060977
(4279,4308)(638993,709564)(610000,710000)	chr13	660000	31	0.058352
(4279,4308)(638993,709564)(620000,720000)	chr13	670000	31	0.058352
(4279,4308)(638993,709564)(630000,730000)	chr13	680000	31	0.058352
(4282,4309)(645373,731786)(640000,740000)	chr13	690000	29	0.060515
(4283,4310)(676023,742417)(650000,750000)	chr13	700000	29	0.063219
(4283,4310)(676023,742417)(660000,760000)	chr13	710000	29	0.063219
(4283,4311)(676023,765741)(670000,770000)	chr13	720000	30	0.062984
(4284,4311)(689711,765741)(680000,780000)	chr13	730000	29	0.062466
(4294,4311)(690034,765741)(690000,790000)	chr13	740000	19	0.080673
(4299,4328)(704760,799401)(700000,800000)	chr13	750000	31	0.065669
(4309,4336)(731786,805304)(710000,810000)	chr13	760000	29	0.082821
(4309,4345)(731786,819566)(720000,820000)	chr13	770000	38	0.078655
(4309,4353)(731786,826545)(730000,830000)	chr13	780000	46	0.101299
(4310,4355)(742417,838260)(740000,840000)	chr13	790000	47	0.105261
(4311,4357)(765741,849963)(750000,850000)	chr13	800000	48	0.102948
(4311,4363)(765741,850321)(760000,860000)	chr13	810000	54	0.100507
(4312,4363)(792544,850321)(770000,870000)	chr13	820000	53	0.101373
(4312,4370)(792544,877104)(780000,880000)	chr13	830000	60	0.099680
(4312,4373)(792544,887782)(790000,890000)	chr13	840000	63	0.096513
(4329,4373)(802415,887782)(800000,900000)	chr13	850000	46	0.110836
(4337,4373)(815340,887782)(810000,910000)	chr13	860000	38	0.107427
(4346,4373)(823085,887782)(820000,920000)	chr13	870000	29	0.120464
(4354,4373)(831443,887782)(830000,930000)	chr13	880000	21	0.087702
(4356,4373)(842081,887782)(840000,940000)	chr13	890000	19	0.071931
(4358,4374)(850089,940755)(850000,950000)	chr13	900000	18	0.075260
(4364,4375)(876756,958516)(860000,960000)	chr13	910000	13	0.077895
(4364,4383)(876756,964516)(870000,970000)	chr13	920000	21	0.086189
(4371,4389)(887713,979614)(880000,980000)	chr13	930000	20	0.075473
