region	chr	midPos	Nsites	Fst
(114,990)(10201,108496)(10000,110000)	chr6	60000	878	0.073712
(142,1049)(24156,119941)(20000,120000)	chr6	70000	909	0.074062
(168,1158)(30020,129976)(30000,130000)	chr6	80000	992	0.079797
(373,1317)(40008,139966)(40000,140000)	chr6	90000	946	0.089201
(455,1468)(50439,149609)(50000,150000)	chr6	100000	1015	0.096345
(492,1724)(60136,159989)(60000,160000)	chr6	110000	1234	0.093099
(671,1955)(70085,169993)(70000,170000)	chr6	120000	1286	0.086658
(839,2167)(80035,179777)(80000,180000)	chr6	130000	1330	0.082217
(930,2333)(96975,189989)(90000,190000)	chr6	140000	1405	0.078628
(936,2519)(100212,199983)(100000,200000)	chr6	150000	1585	0.077106
(991,2656)(110020,209861)(110000,210000)	chr6	160000	1667	0.075973
(1050,2883)(120094,219975)(120000,220000)	chr6	170000	1835	0.078825
(1159,3057)(130010,229982)(130000,230000)	chr6	180000	1900	0.080452
(1318,3258)(140207,239363)(140000,240000)	chr6	190000	1942	0.077565
(1469,3340)(150174,249960)(150000,250000)	chr6	200000	1873	0.074566
(1725,3485)(160010,259684)(160000,260000)	chr6	210000	1762	0.081076
(1956,3556)(170035,267966)(170000,270000)	chr6	220000	1602	0.085872
(2168,3556)(180189,267966)(180000,280000)	chr6	230000	1390	0.090390
(2334,3556)(190038,267966)(190000,290000)	chr6	240000	1224	0.094854
(2520,3556)(200018,267966)(200000,300000)	chr6	250000	1038	0.099874
(2657,3556)(210159,267966)(210000,310000)	chr6	260000	901	0.101377
(2884,3556)(220017,267966)(220000,320000)	chr6	270000	674	0.103392
(3058,3669)(230018,328464)(230000,330000)	chr6	280000	613	0.089704
(3259,3686)(240048,339640)(240000,340000)	chr6	290000	429	0.096949
(3341,3730)(250066,349398)(250000,350000)	chr6	300000	391	0.100902
(3486,3746)(260387,357684)(260000,360000)	chr6	310000	262	0.079467
(3557,3749)(322016,367260)(270000,370000)	chr6	320000	194	0.078619
(3557,3749)(322016,367260)(280000,380000)	chr6	330000	194	0.078619
(3557,3761)(322016,388449)(290000,390000)	chr6	340000	206	0.078718
(3557,3761)(322016,388449)(300000,400000)	chr6	350000	206	0.078718
(3557,3761)(322016,388449)(310000,410000)	chr6	360000	206	0.078718
(3557,3761)(322016,388449)(320000,420000)	chr6	370000	206	0.078718
(3670,3761)(330284,388449)(330000,430000)	chr6	380000	93	0.099880
(3687,3761)(344642,388449)(340000,440000)	chr6	390000	76	0.106063
(3731,3761)(350014,388449)(350000,450000)	chr6	400000	32	0.140215
(3747,3761)(366933,388449)(360000,460000)	chr6	410000	16	0.066066
(3750,3761)(387267,388449)(370000,470000)	chr6	420000	13	0.080646
(3750,3761)(387267,388449)(380000,480000)	chr6	430000	13	0.080646
(3762,3766)(556920,558977)(460000,560000)	chr6	510000	6	0.047310
(3762,3766)(556920,558977)(470000,570000)	chr6	520000	6	0.047310
(3762,3825)(556920,579985)(480000,580000)	chr6	530000	65	0.063454
(3762,3963)(556920,589950)(490000,590000)	chr6	540000	203	0.065267
(3762,4115)(556920,599906)(500000,600000)	chr6	550000	355	0.064184
(3762,4275)(556920,609877)(510000,610000)	chr6	560000	515	0.063352
(3762,4465)(556920,619958)(520000,620000)	chr6	570000	705	0.068405
(3762,4505)(556920,623952)(530000,630000)	chr6	580000	745	0.068584
(3762,4608)(556920,639484)(540000,640000)	chr6	590000	848	0.070045
(3762,4651)(556920,648150)(550000,650000)	chr6	600000	891	0.070452
(3767,4776)(575673,659632)(560000,660000)	chr6	610000	1011	0.071770
(3767,4881)(575673,669901)(570000,670000)	chr6	620000	1116	0.074328
(3826,5031)(580035,679829)(580000,680000)	chr6	630000	1207	0.075847
(3964,5187)(590018,689971)(590000,690000)	chr6	640000	1225	0.078542
(4116,5379)(600170,699993)(600000,700000)	chr6	650000	1265	0.079050
(4276,5541)(610105,709722)(610000,710000)	chr6	660000	1267	0.078132
(4466,5601)(620201,713562)(620000,720000)	chr6	670000	1137	0.076872
(4506,5722)(630956,729635)(630000,730000)	chr6	680000	1218	0.076133
(4609,5911)(646329,739804)(640000,740000)	chr6	690000	1304	0.077831
(4652,6038)(652177,749522)(650000,750000)	chr6	700000	1388	0.077368
(4777,6156)(660083,759756)(660000,760000)	chr6	710000	1381	0.079177
(4882,6295)(670066,769975)(670000,770000)	chr6	720000	1415	0.081637
(5032,6405)(680072,779896)(680000,780000)	chr6	730000	1375	0.081292
(5188,6552)(690001,789950)(690000,790000)	chr6	740000	1366	0.077444
(5380,6715)(700156,799986)(700000,800000)	chr6	750000	1337	0.078801
(5542,6902)(710058,809999)(710000,810000)	chr6	760000	1362	0.078014
(5602,7146)(720552,819965)(720000,820000)	chr6	770000	1546	0.077787
(5723,7339)(730414,829882)(730000,830000)	chr6	780000	1618	0.079673
(5912,7444)(740069,839953)(740000,840000)	chr6	790000	1534	0.081010
(6039,7574)(750177,849934)(750000,850000)	chr6	800000	1537	0.081593
