region	chr	midPos	Nsites	Fst
(79,840)(10099,109657)(10000,110000)	chr2	60000	763	0.088743
(109,882)(21279,119972)(20000,120000)	chr2	70000	775	0.098866
(146,1038)(30001,129915)(30000,130000)	chr2	80000	894	0.114800
(216,1155)(40237,139746)(40000,140000)	chr2	90000	941	0.129920
(302,1261)(50188,149998)(50000,150000)	chr2	100000	961	0.135672
(395,1359)(60035,159965)(60000,160000)	chr2	110000	966	0.137904
(497,1478)(70289,169935)(70000,170000)	chr2	120000	983	0.146856
(550,1595)(80494,179900)(80000,180000)	chr2	130000	1047	0.147436
(621,1675)(90215,189956)(90000,190000)	chr2	140000	1056	0.143015
(754,1765)(100054,198419)(100000,200000)	chr2	150000	1013	0.149471
(841,1839)(110002,209719)(110000,210000)	chr2	160000	1000	0.138529
(883,1927)(120099,219954)(120000,220000)	chr2	170000	1046	0.127998
(1039,2077)(130028,229981)(130000,230000)	chr2	180000	1040	0.113706
(1156,2107)(140907,239940)(140000,240000)	chr2	190000	953	0.102825
(1262,2172)(150016,249923)(150000,250000)	chr2	200000	912	0.094505
(1360,2215)(160127,258620)(160000,260000)	chr2	210000	857	0.092872
(1479,2239)(170117,269992)(170000,270000)	chr2	220000	762	0.085581
(1596,2256)(180095,278457)(180000,280000)	chr2	230000	662	0.075700
(1676,2264)(190202,289887)(190000,290000)	chr2	240000	590	0.082983
(1766,2269)(200159,298181)(200000,300000)	chr2	250000	505	0.082665
(1840,2294)(210023,309898)(210000,310000)	chr2	260000	456	0.087827
(1928,2342)(220219,319853)(220000,320000)	chr2	270000	416	0.106877
(2078,2460)(230005,329885)(230000,330000)	chr2	280000	384	0.106476
(2108,2561)(240429,339971)(240000,340000)	chr2	290000	455	0.104404
(2173,2600)(252060,343133)(250000,350000)	chr2	300000	429	0.105105
(2216,2683)(265394,359918)(260000,360000)	chr2	310000	469	0.099464
(2240,2726)(270016,369689)(270000,370000)	chr2	320000	488	0.086594
(2257,2800)(280662,376205)(280000,380000)	chr2	330000	545	0.084149
(2265,2885)(290119,389209)(290000,390000)	chr2	340000	622	0.081035
(2270,2976)(300182,398412)(300000,400000)	chr2	350000	708	0.082839
(2295,3013)(310662,404999)(310000,410000)	chr2	360000	720	0.088440
(2343,3107)(320102,419735)(320000,420000)	chr2	370000	766	0.078932
(2461,3193)(330041,429336)(330000,430000)	chr2	380000	734	0.083969
(2562,3239)(340014,435580)(340000,440000)	chr2	390000	679	0.085852
(2601,3239)(350884,435580)(350000,450000)	chr2	400000	640	0.087300
(2684,3239)(360950,435580)(360000,460000)	chr2	410000	557	0.093689
(2727,3239)(370244,435580)(370000,470000)	chr2	420000	514	0.097377
(2801,3239)(381555,435580)(380000,480000)	chr2	430000	440	0.098470
(2886,3277)(390370,489925)(390000,490000)	chr2	440000	393	0.101135
(2977,3370)(400036,499995)(400000,500000)	chr2	450000	395	0.090966
(3014,3400)(412719,509904)(410000,510000)	chr2	460000	388	0.079056
(3108,3432)(420000,519965)(420000,520000)	chr2	470000	326	0.090811
(3194,3481)(430627,529501)(430000,530000)	chr2	480000	289	0.093179
(3240,3500)(482102,536309)(440000,540000)	chr2	490000	262	0.080099
