region	chr	midPos	Nsites	Fst
(24,1105)(10016,109866)(10000,110000)	chr11	60000	1083	0.070457
(176,1278)(20018,119969)(20000,120000)	chr11	70000	1104	0.067700
(347,1354)(30153,129966)(30000,130000)	chr11	80000	1009	0.066558
(516,1454)(40210,139947)(40000,140000)	chr11	90000	940	0.066713
(697,1527)(58713,149225)(50000,150000)	chr11	100000	832	0.067788
(698,1578)(60027,159780)(60000,160000)	chr11	110000	882	0.067389
(711,1640)(78105,169974)(70000,170000)	chr11	120000	931	0.070041
(712,1666)(81193,179742)(80000,180000)	chr11	130000	956	0.070145
(713,1676)(92069,189866)(90000,190000)	chr11	140000	965	0.070380
(869,1701)(100034,197866)(100000,200000)	chr11	150000	834	0.070574
(1106,1704)(110019,208842)(110000,210000)	chr11	160000	600	0.074040
(1279,1717)(120027,219950)(120000,220000)	chr11	170000	440	0.080330
(1355,1719)(130219,229870)(130000,230000)	chr11	180000	366	0.085002
(1455,1735)(140018,235117)(140000,240000)	chr11	190000	282	0.070245
(1528,1736)(155706,246964)(150000,250000)	chr11	200000	210	0.079687
(1579,1736)(161606,246964)(160000,260000)	chr11	210000	159	0.085651
(1641,1736)(170338,246964)(170000,270000)	chr11	220000	97	0.071729
(1667,1736)(180697,246964)(180000,280000)	chr11	230000	71	0.070623
(1677,1743)(190442,289958)(190000,290000)	chr11	240000	68	0.071395
(1702,1943)(204995,299898)(200000,300000)	chr11	250000	243	0.057376
(1705,2110)(210015,309999)(210000,310000)	chr11	260000	407	0.063862
(1718,2116)(227855,318091)(220000,320000)	chr11	270000	400	0.062589
(1720,2117)(230039,320442)(230000,330000)	chr11	280000	399	0.062378
(1736,2118)(246964,333617)(240000,340000)	chr11	290000	384	0.062226
(1737,2119)(287624,349961)(250000,350000)	chr11	300000	384	0.062449
(1737,2130)(287624,353763)(260000,360000)	chr11	310000	395	0.063096
(1737,2131)(287624,364838)(270000,370000)	chr11	320000	396	0.063103
(1737,2131)(287624,364838)(280000,380000)	chr11	330000	396	0.063103
(1744,2310)(290029,389996)(290000,390000)	chr11	340000	568	0.065236
(1944,2480)(300062,399282)(300000,400000)	chr11	350000	538	0.075576
(2111,2687)(317552,409784)(310000,410000)	chr11	360000	578	0.072540
(2117,2855)(320442,419997)(320000,420000)	chr11	370000	740	0.070625
(2118,2927)(333617,429988)(330000,430000)	chr11	380000	811	0.070970
(2119,2987)(349961,439950)(340000,440000)	chr11	390000	870	0.073062
(2120,3115)(350020,449891)(350000,450000)	chr11	400000	997	0.070523
(2131,3244)(364838,459955)(360000,460000)	chr11	410000	1115	0.069729
(2132,3431)(381130,469975)(370000,470000)	chr11	420000	1301	0.067468
(2132,3557)(381130,479989)(380000,480000)	chr11	430000	1427	0.070402
(2311,3761)(390011,489978)(390000,490000)	chr11	440000	1452	0.069077
(2481,3886)(400172,499990)(400000,500000)	chr11	450000	1407	0.066139
(2688,4028)(410282,509948)(410000,510000)	chr11	460000	1342	0.064048
(2856,4181)(420136,519905)(420000,520000)	chr11	470000	1327	0.065501
(2928,4269)(430561,525171)(430000,530000)	chr11	480000	1343	0.062802
(2988,4279)(440190,538676)(440000,540000)	chr11	490000	1293	0.061310
(3116,4297)(450057,547074)(450000,550000)	chr11	500000	1183	0.063636
(3245,4302)(460052,556992)(460000,560000)	chr11	510000	1059	0.063465
(3432,4306)(470058,568581)(470000,570000)	chr11	520000	876	0.065488
(3558,4307)(480049,576999)(480000,580000)	chr11	530000	751	0.059295
(3762,4316)(490686,589633)(490000,590000)	chr11	540000	556	0.060620
(3887,4316)(500005,589633)(500000,600000)	chr11	550000	431	0.062677
(4029,4334)(510045,605803)(510000,610000)	chr11	560000	307	0.073670
(4182,4339)(520002,619950)(520000,620000)	chr11	570000	159	0.071854
(4270,4354)(538116,628112)(530000,630000)	chr11	580000	86	0.130468
(4280,4356)(540490,639177)(540000,640000)	chr11	590000	78	0.142508
(4298,4358)(551843,645056)(550000,650000)	chr11	600000	62	0.142005
(4303,4361)(560314,659490)(560000,660000)	chr11	610000	60	0.176564
(4307,4371)(576999,668795)(570000,670000)	chr11	620000	66	0.223350
