region	chr	midPos	Nsites	Fst
(1,115)(50830,129864)(30000,130000)	chr4	80000	116	0.085629
(1,190)(50830,139840)(40000,140000)	chr4	90000	191	0.079680
(1,343)(50830,149948)(50000,150000)	chr4	100000	344	0.088274
(4,378)(60968,159035)(60000,160000)	chr4	110000	376	0.084525
(23,496)(97866,169865)(70000,170000)	chr4	120000	475	0.099691
(23,586)(97866,179254)(80000,180000)	chr4	130000	565	0.107863
(23,612)(97866,189995)(90000,190000)	chr4	140000	591	0.107383
(34,701)(100161,199945)(100000,200000)	chr4	150000	669	0.098473
(39,893)(118523,209703)(110000,210000)	chr4	160000	856	0.088171
(40,984)(120304,219989)(120000,220000)	chr4	170000	946	0.091749
(116,1062)(130189,229856)(130000,230000)	chr4	180000	948	0.092205
(191,1124)(140085,239568)(140000,240000)	chr4	190000	935	0.091484
(344,1286)(150012,249992)(150000,250000)	chr4	200000	944	0.082442
(379,1462)(160638,259772)(160000,260000)	chr4	210000	1085	0.081667
(497,1614)(170091,269961)(170000,270000)	chr4	220000	1119	0.077039
(587,1695)(184372,279824)(180000,280000)	chr4	230000	1110	0.070665
(613,1798)(190187,289988)(190000,290000)	chr4	240000	1187	0.071079
(702,1874)(200018,299570)(200000,300000)	chr4	250000	1174	0.074430
(894,1983)(210640,309955)(210000,310000)	chr4	260000	1091	0.079031
(985,2031)(220058,319332)(220000,320000)	chr4	270000	1048	0.074547
(1063,2064)(230073,329989)(230000,330000)	chr4	280000	1003	0.073299
(1125,2122)(240013,339618)(240000,340000)	chr4	290000	999	0.075192
(1287,2234)(250006,349989)(250000,350000)	chr4	300000	949	0.078452
(1463,2331)(261826,359907)(260000,360000)	chr4	310000	870	0.078384
(1615,2416)(270074,369944)(270000,370000)	chr4	320000	803	0.085487
(1696,2534)(280024,379897)(280000,380000)	chr4	330000	840	0.086386
(1799,2621)(290085,389496)(290000,390000)	chr4	340000	824	0.091824
(1875,2673)(300184,399933)(300000,400000)	chr4	350000	800	0.095383
(1984,2735)(310822,408862)(310000,410000)	chr4	360000	753	0.101318
(2032,2886)(320528,419993)(320000,420000)	chr4	370000	856	0.101330
(2065,2986)(330200,429977)(330000,430000)	chr4	380000	923	0.095464
(2123,3124)(340281,439981)(340000,440000)	chr4	390000	1003	0.090972
(2235,3219)(350077,448714)(350000,450000)	chr4	400000	986	0.091856
(2332,3240)(360031,459996)(360000,460000)	chr4	410000	910	0.093854
(2417,3249)(370925,460200)(370000,470000)	chr4	420000	834	0.084800
(2535,3273)(380656,479855)(380000,480000)	chr4	430000	740	0.084741
(2622,3327)(390027,489960)(390000,490000)	chr4	440000	707	0.077656
(2674,3417)(400054,499433)(400000,500000)	chr4	450000	745	0.074990
(2736,3605)(410139,509994)(410000,510000)	chr4	460000	871	0.077269
(2887,3777)(420346,519923)(420000,520000)	chr4	470000	892	0.082016
(2987,3855)(430148,529977)(430000,530000)	chr4	480000	870	0.091197
(3125,3964)(440043,539993)(440000,540000)	chr4	490000	841	0.102049
(3220,4027)(450628,549687)(450000,550000)	chr4	500000	809	0.111123
(3241,4128)(460040,559933)(460000,560000)	chr4	510000	889	0.114786
(3250,4214)(472400,568863)(470000,570000)	chr4	520000	966	0.115352
(3274,4344)(480463,579960)(480000,580000)	chr4	530000	1072	0.116438
(3328,4406)(490196,587791)(490000,590000)	chr4	540000	1080	0.119278
(3418,4419)(500056,599825)(500000,600000)	chr4	550000	1003	0.122611
(3606,4458)(510010,609983)(510000,610000)	chr4	560000	854	0.130610
(3778,4510)(520008,615007)(520000,620000)	chr4	570000	734	0.130177
(3856,4527)(530006,627547)(530000,630000)	chr4	580000	673	0.128786
(3965,4606)(540004,639751)(540000,640000)	chr4	590000	643	0.118468
(4028,4627)(550223,649607)(550000,650000)	chr4	600000	601	0.112218
(4129,4643)(560118,659513)(560000,660000)	chr4	610000	516	0.108151
(4215,4665)(570166,669467)(570000,670000)	chr4	620000	452	0.106214
(4345,4748)(580133,679978)(580000,680000)	chr4	630000	405	0.098817
(4407,4879)(592189,689999)(590000,690000)	chr4	640000	474	0.089527
(4420,4966)(600140,699989)(600000,700000)	chr4	650000	548	0.081645
(4459,5164)(610068,709776)(610000,710000)	chr4	660000	707	0.064926
(4511,5322)(623277,719822)(620000,720000)	chr4	670000	813	0.069717
(4528,5413)(634399,729585)(630000,730000)	chr4	680000	887	0.069472
(4607,5533)(641493,739835)(640000,740000)	chr4	690000	928	0.083170
(4628,5547)(655027,749973)(650000,750000)	chr4	700000	921	0.085443
(4644,5629)(661165,759647)(660000,760000)	chr4	710000	987	0.086089
(4666,5687)(670147,769858)(670000,770000)	chr4	720000	1023	0.088105
(4749,5753)(680306,779813)(680000,780000)	chr4	730000	1006	0.092686
(4880,5814)(690000,789209)(690000,790000)	chr4	740000	936	0.093875
(4967,5830)(700029,799983)(700000,800000)	chr4	750000	865	0.102061
(5165,5920)(710454,809754)(710000,810000)	chr4	760000	757	0.116039
(5323,6000)(720253,819953)(720000,820000)	chr4	770000	679	0.131192
(5414,6056)(730723,829981)(730000,830000)	chr4	780000	644	0.134943
(5534,6116)(740218,838458)(740000,840000)	chr4	790000	584	0.126756
(5548,6156)(750128,849943)(750000,850000)	chr4	800000	610	0.121621
(5630,6170)(760079,859262)(760000,860000)	chr4	810000	542	0.125872
(5688,6221)(770475,869862)(770000,870000)	chr4	820000	535	0.120149
(5754,6283)(780002,875523)(780000,880000)	chr4	830000	531	0.107818
(5815,6284)(790099,881746)(790000,890000)	chr4	840000	471	0.110511
(5831,6286)(800052,898228)(800000,900000)	chr4	850000	457	0.103565
(5921,6289)(810152,906384)(810000,910000)	chr4	860000	370	0.100935
(6001,6306)(820025,919917)(820000,920000)	chr4	870000	307	0.073514
(6057,6346)(830004,924564)(830000,930000)	chr4	880000	291	0.070645
(6117,6384)(840098,936668)(840000,940000)	chr4	890000	269	0.063181
(6157,6384)(850044,936668)(850000,950000)	chr4	900000	229	0.060936
(6171,6387)(860096,958856)(860000,960000)	chr4	910000	218	0.055809
(6222,6410)(870212,967781)(870000,970000)	chr4	920000	190	0.058391
(6284,6412)(881746,978056)(880000,980000)	chr4	930000	130	0.063664
(6285,6418)(898007,989640)(890000,990000)	chr4	940000	135	0.069163
(6287,6460)(906104,997601)(900000,1000000)	chr4	950000	175	0.072441
(6290,6461)(913890,1001331)(910000,1010000)	chr4	960000	173	0.072618
(6307,6461)(920379,1001331)(920000,1020000)	chr4	970000	156	0.076304
(6347,6461)(932855,1001331)(930000,1030000)	chr4	980000	116	0.083330
(6385,6512)(952587,1039886)(940000,1040000)	chr4	990000	129	0.072930
(6385,6619)(952587,1049399)(950000,1050000)	chr4	1000000	236	0.106495
(6388,6694)(963759,1059527)(960000,1060000)	chr4	1010000	308	0.160920
(6411,6774)(978018,1069810)(970000,1070000)	chr4	1020000	365	0.151046
(6413,6857)(980155,1079922)(980000,1080000)	chr4	1030000	446	0.129350
(6419,6947)(990614,1089897)(990000,1090000)	chr4	1040000	530	0.119956
(6461,7011)(1001331,1098720)(1000000,1100000)	chr4	1050000	552	0.124120
(6462,7013)(1031897,1100163)(1010000,1110000)	chr4	1060000	553	0.124375
(6462,7026)(1031897,1117997)(1020000,1120000)	chr4	1070000	566	0.124015
(6462,7063)(1031897,1129856)(1030000,1130000)	chr4	1080000	603	0.119870
(6513,7148)(1040026,1139982)(1040000,1140000)	chr4	1090000	637	0.118502
(6620,7273)(1050356,1149991)(1050000,1150000)	chr4	1100000	655	0.116406
(6695,7453)(1060387,1159955)(1060000,1160000)	chr4	1110000	760	0.087205
(6775,7555)(1070492,1169982)(1070000,1170000)	chr4	1120000	782	0.084678
(6858,7641)(1080055,1179591)(1080000,1180000)	chr4	1130000	785	0.097126
(6948,7707)(1090074,1189919)(1090000,1190000)	chr4	1140000	761	0.100938
(7012,7769)(1100160,1199694)(1100000,1200000)	chr4	1150000	759	0.101379
(7014,7818)(1112375,1209937)(1110000,1210000)	chr4	1160000	806	0.100617
(7027,7915)(1122958,1219708)(1120000,1220000)	chr4	1170000	890	0.114547
(7064,7947)(1130365,1229573)(1130000,1230000)	chr4	1180000	885	0.117572
(7149,7994)(1140031,1236553)(1140000,1240000)	chr4	1190000	847	0.128637
