region	chr	midPos	Nsites	Fst
(3,58)(51328,121244)(40000,140000)	chr14	90000	57	0.145959
(3,59)(51328,144818)(50000,150000)	chr14	100000	58	0.144320
(5,59)(87094,144818)(60000,160000)	chr14	110000	56	0.147300
(5,59)(87094,144818)(70000,170000)	chr14	120000	56	0.147300
(5,59)(87094,144818)(80000,180000)	chr14	130000	56	0.147300
(10,60)(95431,182654)(90000,190000)	chr14	140000	52	0.157757
(13,63)(102246,193186)(100000,200000)	chr14	150000	52	0.153687
(23,63)(111688,193186)(110000,210000)	chr14	160000	42	0.148720
(54,63)(120278,193186)(120000,220000)	chr14	170000	11	0.102851
(59,63)(144818,193186)(130000,230000)	chr14	180000	6	0.056789
(59,63)(144818,193186)(140000,240000)	chr14	190000	6	0.056789
(60,64)(182654,247043)(150000,250000)	chr14	200000	6	0.064096
(60,100)(182654,259842)(160000,260000)	chr14	210000	42	0.034008
(60,178)(182654,269746)(170000,270000)	chr14	220000	120	0.022663
(60,197)(182654,279680)(180000,280000)	chr14	230000	139	0.069099
(61,275)(192937,289948)(190000,290000)	chr14	240000	216	0.075740
(64,371)(247043,299990)(200000,300000)	chr14	250000	309	0.078117
(64,498)(247043,309906)(210000,310000)	chr14	260000	436	0.081195
(64,655)(247043,319801)(220000,320000)	chr14	270000	593	0.080033
(64,711)(247043,327263)(230000,330000)	chr14	280000	649	0.081390
(64,738)(247043,339868)(240000,340000)	chr14	290000	676	0.083409
(65,788)(254858,349990)(250000,350000)	chr14	300000	725	0.082922
(101,816)(260047,354505)(260000,360000)	chr14	310000	717	0.084338
(179,822)(270575,369018)(270000,370000)	chr14	320000	645	0.093743
(198,882)(280088,379724)(280000,380000)	chr14	330000	686	0.084894
(276,929)(290046,389209)(290000,390000)	chr14	340000	655	0.083016
(372,958)(300057,399754)(300000,400000)	chr14	350000	588	0.090642
(499,984)(310003,409899)(310000,410000)	chr14	360000	487	0.100747
(656,1039)(320313,419790)(320000,420000)	chr14	370000	385	0.122887
(712,1103)(330374,429984)(330000,430000)	chr14	380000	393	0.118809
(739,1164)(340172,439685)(340000,440000)	chr14	390000	427	0.120533
(789,1168)(350010,449892)(350000,450000)	chr14	400000	381	0.129965
(817,1169)(367088,458073)(360000,460000)	chr14	410000	354	0.136677
(823,1178)(370607,469928)(370000,470000)	chr14	420000	357	0.135805
(883,1257)(380078,479327)(380000,480000)	chr14	430000	376	0.146481
(930,1283)(391409,489932)(390000,490000)	chr14	440000	355	0.151450
(959,1306)(400727,499658)(400000,500000)	chr14	450000	349	0.141647
(985,1312)(410498,509308)(410000,510000)	chr14	460000	329	0.131659
(1040,1356)(420038,518845)(420000,520000)	chr14	470000	318	0.136235
(1104,1391)(430058,529833)(430000,530000)	chr14	480000	289	0.148338
(1165,1431)(440296,538433)(440000,540000)	chr14	490000	268	0.144785
(1169,1434)(458073,540703)(450000,550000)	chr14	500000	267	0.138911
(1170,1439)(465954,559813)(460000,560000)	chr14	510000	271	0.140054
(1179,1470)(470246,569994)(470000,570000)	chr14	520000	293	0.135828
(1258,1563)(481540,579860)(480000,580000)	chr14	530000	307	0.110613
(1284,1617)(490700,589605)(490000,590000)	chr14	540000	335	0.113603
(1307,1660)(500588,599851)(500000,600000)	chr14	550000	355	0.104611
(1313,1703)(510832,609889)(510000,610000)	chr14	560000	392	0.096692
(1357,1747)(520090,619515)(520000,620000)	chr14	570000	392	0.079364
(1392,1777)(530141,628547)(530000,630000)	chr14	580000	387	0.081064
(1432,1814)(540106,639921)(540000,640000)	chr14	590000	384	0.086831
(1435,1854)(559579,649825)(550000,650000)	chr14	600000	421	0.088973
(1440,1889)(562371,659611)(560000,660000)	chr14	610000	451	0.087216
(1471,1929)(570034,669567)(570000,670000)	chr14	620000	460	0.091046
(1564,1957)(580011,679426)(580000,680000)	chr14	630000	395	0.105153
(1618,1979)(590573,689884)(590000,690000)	chr14	640000	363	0.104454
