region	chr	midPos	Nsites	Fst
(39,456)(20074,119777)(20000,120000)	chr12	70000	419	0.085611
(104,460)(30061,129913)(30000,130000)	chr12	80000	358	0.078735
(223,477)(40096,139927)(40000,140000)	chr12	90000	256	0.085834
(340,485)(50031,147232)(50000,150000)	chr12	100000	147	0.078149
(384,505)(65272,158431)(60000,160000)	chr12	110000	123	0.061839
(405,556)(70174,169975)(70000,170000)	chr12	120000	153	0.073232
(427,563)(81717,178852)(80000,180000)	chr12	130000	138	0.072830
(440,582)(90053,189863)(90000,190000)	chr12	140000	144	0.090528
(448,611)(100168,199954)(100000,200000)	chr12	150000	165	0.092756
(453,641)(110174,209903)(110000,210000)	chr12	160000	190	0.098023
(457,685)(124218,219864)(120000,220000)	chr12	170000	230	0.104536
(461,708)(130890,229969)(130000,230000)	chr12	180000	249	0.111564
(478,762)(141047,239825)(140000,240000)	chr12	190000	286	0.112563
(486,796)(151064,249847)(150000,250000)	chr12	200000	312	0.110650
(506,810)(161025,259243)(160000,260000)	chr12	210000	306	0.113356
(557,826)(170102,269397)(170000,270000)	chr12	220000	271	0.114008
(564,840)(181862,278067)(180000,280000)	chr12	230000	278	0.112490
(583,841)(190023,287511)(190000,290000)	chr12	240000	260	0.107366
(612,841)(200323,287511)(200000,300000)	chr12	250000	231	0.109984
(642,842)(210360,304304)(210000,310000)	chr12	260000	202	0.109712
(686,842)(220556,304304)(220000,320000)	chr12	270000	158	0.107160
(709,842)(230020,304304)(230000,330000)	chr12	280000	135	0.098584
(763,852)(240169,339933)(240000,340000)	chr12	290000	91	0.086465
(797,870)(250397,341105)(250000,350000)	chr12	300000	75	0.188338
(811,870)(260097,341105)(260000,360000)	chr12	310000	61	0.208421
(827,870)(270518,341105)(270000,370000)	chr12	320000	45	0.251479
(841,870)(287511,341105)(280000,380000)	chr12	330000	31	0.324716
(842,870)(304304,341105)(290000,390000)	chr12	340000	30	0.330714
(842,913)(304304,399772)(300000,400000)	chr12	350000	73	0.232576
(843,1020)(330644,409554)(310000,410000)	chr12	360000	179	0.146085
(843,1075)(330644,419342)(320000,420000)	chr12	370000	234	0.129865
(843,1154)(330644,429937)(330000,430000)	chr12	380000	313	0.119449
(853,1238)(340015,439956)(340000,440000)	chr12	390000	387	0.109691
(871,1268)(393196,449858)(350000,450000)	chr12	400000	399	0.086666
(871,1318)(393196,457203)(360000,460000)	chr12	410000	449	0.119372
(871,1354)(393196,469610)(370000,470000)	chr12	420000	485	0.116141
(871,1396)(393196,479985)(380000,480000)	chr12	430000	527	0.112488
(871,1443)(393196,489850)(390000,490000)	chr12	440000	574	0.110011
(914,1530)(400572,499871)(400000,500000)	chr12	450000	618	0.109560
(1021,1645)(410126,509970)(410000,510000)	chr12	460000	626	0.110221
(1076,1724)(420539,519830)(420000,520000)	chr12	470000	650	0.115726
(1155,1757)(430515,529981)(430000,530000)	chr12	480000	604	0.121703
(1239,1852)(440654,539942)(440000,540000)	chr12	490000	615	0.124083
(1269,1982)(451385,549980)(450000,550000)	chr12	500000	715	0.114493
(1319,2057)(460076,559961)(460000,560000)	chr12	510000	740	0.089323
