region	chr	midPos	Nsites	Fst
(108,788)(30353,129866)(30000,130000)	chr5	80000	682	0.086593
(231,841)(40112,139348)(40000,140000)	chr5	90000	612	0.090325
(315,912)(50030,149805)(50000,150000)	chr5	100000	599	0.083961
(349,1007)(60026,159959)(60000,160000)	chr5	110000	660	0.084957
(490,1034)(70265,169945)(70000,170000)	chr5	120000	546	0.089848
(538,1144)(80213,179322)(80000,180000)	chr5	130000	608	0.081311
(572,1145)(90066,186225)(90000,190000)	chr5	140000	575	0.081283
(606,1146)(100692,199706)(100000,200000)	chr5	150000	542	0.084448
(652,1215)(110260,207332)(110000,210000)	chr5	160000	565	0.087714
(694,1263)(121346,219863)(120000,220000)	chr5	170000	571	0.087787
(789,1356)(130820,229807)(130000,230000)	chr5	180000	569	0.095002
(842,1385)(140036,239844)(140000,240000)	chr5	190000	545	0.087744
(913,1440)(150223,249978)(150000,250000)	chr5	200000	529	0.083159
(1008,1500)(167187,259856)(160000,260000)	chr5	210000	494	0.081716
(1035,1504)(170008,265744)(170000,270000)	chr5	220000	471	0.082614
(1145,1504)(186225,265744)(180000,280000)	chr5	230000	361	0.071204
(1146,1504)(199706,265744)(190000,290000)	chr5	240000	360	0.071177
(1147,1509)(200015,299269)(200000,300000)	chr5	250000	364	0.070268
(1216,1514)(210668,309968)(210000,310000)	chr5	260000	300	0.065981
(1264,1589)(220016,319807)(220000,320000)	chr5	270000	327	0.064097
(1357,1724)(230196,329970)(230000,330000)	chr5	280000	369	0.058995
(1386,1848)(240014,339923)(240000,340000)	chr5	290000	464	0.071504
(1441,1943)(250018,349399)(250000,350000)	chr5	300000	504	0.077837
(1501,1947)(261876,350618)(260000,360000)	chr5	310000	448	0.080191
(1505,1947)(292558,350618)(270000,370000)	chr5	320000	444	0.080281
(1505,1947)(292558,350618)(280000,380000)	chr5	330000	444	0.080281
(1505,1947)(292558,350618)(290000,390000)	chr5	340000	444	0.080281
(1510,1947)(309547,350618)(300000,400000)	chr5	350000	439	0.080531
(1515,1947)(310213,350618)(310000,410000)	chr5	360000	434	0.080559
(1590,1947)(320124,350618)(320000,420000)	chr5	370000	359	0.085556
(1725,1947)(330022,350618)(330000,430000)	chr5	380000	224	0.094173
(1849,1963)(340075,434618)(340000,440000)	chr5	390000	116	0.106438
(1944,1963)(350093,434618)(350000,450000)	chr5	400000	21	0.203659
(1948,1963)(433387,434618)(360000,460000)	chr5	410000	17	0.235765
(1948,2094)(433387,469938)(370000,470000)	chr5	420000	148	0.053872
(1948,2298)(433387,479799)(380000,480000)	chr5	430000	352	0.059736
(1948,2359)(433387,489755)(390000,490000)	chr5	440000	413	0.060721
(1948,2434)(433387,499861)(400000,500000)	chr5	450000	488	0.063011
(1948,2555)(433387,509750)(410000,510000)	chr5	460000	609	0.069308
(1948,2681)(433387,519954)(420000,520000)	chr5	470000	735	0.077971
(1948,2778)(433387,529834)(430000,530000)	chr5	480000	832	0.077734
(1964,2860)(460323,539196)(440000,540000)	chr5	490000	898	0.090654
(1964,2915)(460323,549970)(450000,550000)	chr5	500000	953	0.096483
(1964,2949)(460323,559661)(460000,560000)	chr5	510000	987	0.098248
(2095,2979)(470008,569116)(470000,570000)	chr5	520000	886	0.106581
(2299,3130)(480080,579927)(480000,580000)	chr5	530000	833	0.107866
(2360,3232)(491072,589882)(490000,590000)	chr5	540000	874	0.103953
(2435,3334)(500047,599939)(500000,600000)	chr5	550000	901	0.099801
(2556,3430)(510270,609962)(510000,610000)	chr5	560000	876	0.094267
(2682,3558)(520024,619992)(520000,620000)	chr5	570000	878	0.084530
(2779,3694)(530023,629946)(530000,630000)	chr5	580000	917	0.084977
(2861,3792)(540505,639938)(540000,640000)	chr5	590000	933	0.067435
(2916,3928)(550012,649901)(550000,650000)	chr5	600000	1014	0.082905
(2950,4048)(560237,659943)(560000,660000)	chr5	610000	1100	0.093989
(2980,4137)(570415,669978)(570000,670000)	chr5	620000	1159	0.098258
(3131,4267)(580026,679951)(580000,680000)	chr5	630000	1138	0.103208
(3233,4423)(590075,689832)(590000,690000)	chr5	640000	1192	0.108515
(3335,4479)(600002,699461)(600000,700000)	chr5	650000	1146	0.118776
(3431,4585)(610210,709812)(610000,710000)	chr5	660000	1156	0.124687
(3559,4704)(620012,719998)(620000,720000)	chr5	670000	1147	0.130094
(3695,4798)(630004,729842)(630000,730000)	chr5	680000	1105	0.131905
(3793,4852)(640066,739558)(640000,740000)	chr5	690000	1061	0.134786
(3929,4900)(650017,747847)(650000,750000)	chr5	700000	973	0.117943
(4049,5009)(660104,759543)(660000,760000)	chr5	710000	962	0.098972
(4138,5068)(670328,769370)(670000,770000)	chr5	720000	932	0.097287
(4268,5089)(680306,779526)(680000,780000)	chr5	730000	823	0.097623
(4424,5091)(690157,784864)(690000,790000)	chr5	740000	669	0.095065
(4480,5101)(700130,799544)(700000,800000)	chr5	750000	623	0.085839
(4586,5138)(710065,809856)(710000,810000)	chr5	760000	554	0.080954
(4705,5176)(720053,819972)(720000,820000)	chr5	770000	473	0.076640
(4799,5230)(730223,829979)(730000,830000)	chr5	780000	433	0.078864
(4853,5306)(740056,839991)(740000,840000)	chr5	790000	455	0.076240
(4901,5413)(750408,848629)(750000,850000)	chr5	800000	514	0.079660
(5010,5518)(760289,859938)(760000,860000)	chr5	810000	510	0.096605
(5069,5599)(770641,869959)(770000,870000)	chr5	820000	532	0.093845
(5090,5655)(783402,879905)(780000,880000)	chr5	830000	567	0.100136
(5092,5696)(790876,889999)(790000,890000)	chr5	840000	606	0.098188
(5102,5739)(800630,899863)(800000,900000)	chr5	850000	639	0.096438
(5139,5781)(810205,909541)(810000,910000)	chr5	860000	644	0.094283
(5177,5800)(821366,915459)(820000,920000)	chr5	870000	625	0.098216
