region	chr	midPos	Nsites	Fst
(54,790)(50329,109953)(10000,110000)	chr10	60000	738	0.072293
(54,891)(50329,119855)(20000,120000)	chr10	70000	839	0.083509
(54,1072)(50329,129803)(30000,130000)	chr10	80000	1020	0.091605
(54,1110)(50329,134784)(40000,140000)	chr10	90000	1058	0.099188
(54,1191)(50329,149960)(50000,150000)	chr10	100000	1139	0.099675
(98,1264)(60111,159840)(60000,160000)	chr10	110000	1168	0.101434
(264,1340)(70962,169874)(70000,170000)	chr10	120000	1078	0.110383
(382,1433)(80450,179860)(80000,180000)	chr10	130000	1053	0.111403
(528,1499)(90001,189776)(90000,190000)	chr10	140000	973	0.117301
(654,1604)(100068,199680)(100000,200000)	chr10	150000	952	0.114543
(791,1750)(110155,209810)(110000,210000)	chr10	160000	961	0.106716
(892,1937)(120013,219964)(120000,220000)	chr10	170000	1047	0.092877
(1073,2041)(130128,229953)(130000,230000)	chr10	180000	970	0.080704
(1111,2163)(141646,239982)(140000,240000)	chr10	190000	1054	0.069702
(1192,2266)(150102,249772)(150000,250000)	chr10	200000	1076	0.068716
(1265,2376)(160210,259996)(160000,260000)	chr10	210000	1113	0.070640
(1341,2415)(170038,268141)(170000,270000)	chr10	220000	1076	0.067740
(1434,2469)(180067,279678)(180000,280000)	chr10	230000	1037	0.067091
(1500,2505)(190006,289961)(190000,290000)	chr10	240000	1007	0.068414
(1605,2595)(200117,299959)(200000,300000)	chr10	250000	992	0.079096
(1751,2641)(210061,309827)(210000,310000)	chr10	260000	892	0.084876
(1938,2687)(220180,319832)(220000,320000)	chr10	270000	751	0.092638
(2042,2699)(230222,328860)(230000,330000)	chr10	280000	659	0.100219
(2164,2765)(240008,339998)(240000,340000)	chr10	290000	603	0.103968
(2267,2843)(250090,349881)(250000,350000)	chr10	300000	578	0.104493
(2377,2946)(260023,359892)(260000,360000)	chr10	310000	571	0.117442
(2416,3083)(271445,369972)(270000,370000)	chr10	320000	669	0.116682
(2470,3180)(281849,379987)(280000,380000)	chr10	330000	712	0.115038
