region	chr	midPos	Nsites	Fst
(24,1182)(10016,109866)(10000,110000)	chr11	60000	1160	0.066043
(197,1367)(20018,119969)(20000,120000)	chr11	70000	1172	0.065292
(382,1446)(30153,129966)(30000,130000)	chr11	80000	1066	0.064566
(560,1551)(40210,139947)(40000,140000)	chr11	90000	993	0.065303
(743,1625)(58713,149225)(50000,150000)	chr11	100000	884	0.065753
(744,1678)(60027,159780)(60000,160000)	chr11	110000	936	0.064863
(757,1743)(78105,169974)(70000,170000)	chr11	120000	988	0.067534
(758,1771)(81193,179742)(80000,180000)	chr11	130000	1015	0.067435
(759,1781)(92069,189866)(90000,190000)	chr11	140000	1024	0.067489
(934,1807)(100034,197866)(100000,200000)	chr11	150000	875	0.065392
(1183,1812)(110019,208842)(110000,210000)	chr11	160000	631	0.068474
(1368,1825)(120027,219950)(120000,220000)	chr11	170000	459	0.073676
(1447,1828)(130219,229870)(130000,230000)	chr11	180000	383	0.078160
(1552,1848)(140018,235966)(140000,240000)	chr11	190000	298	0.065609
(1626,1849)(155610,246964)(150000,250000)	chr11	200000	225	0.073241
(1679,1849)(161606,246964)(160000,260000)	chr11	210000	172	0.080348
(1744,1849)(170245,246964)(170000,270000)	chr11	220000	107	0.064220
(1772,1850)(180697,277806)(180000,280000)	chr11	230000	80	0.065347
(1782,1857)(190442,289958)(190000,290000)	chr11	240000	77	0.067502
(1808,2063)(204063,299898)(200000,300000)	chr11	250000	257	0.059870
(1813,2231)(210015,309999)(210000,310000)	chr11	260000	420	0.061767
(1826,2238)(227855,318091)(220000,320000)	chr11	270000	414	0.060654
(1829,2239)(230039,320442)(230000,330000)	chr11	280000	412	0.060430
(1849,2240)(246964,333617)(240000,340000)	chr11	290000	393	0.060360
(1850,2241)(277806,349961)(250000,350000)	chr11	300000	393	0.060672
(1850,2254)(277806,355811)(260000,360000)	chr11	310000	406	0.061363
(1850,2255)(277806,364838)(270000,370000)	chr11	320000	407	0.061420
(1851,2255)(287624,364838)(280000,380000)	chr11	330000	406	0.061246
(1858,2437)(290029,389996)(290000,390000)	chr11	340000	581	0.065216
(2064,2622)(300062,399528)(300000,400000)	chr11	350000	560	0.073300
(2232,2838)(310127,409784)(310000,410000)	chr11	360000	608	0.072590
(2239,3023)(320442,419997)(320000,420000)	chr11	370000	786	0.073802
(2240,3102)(333617,429988)(330000,430000)	chr11	380000	864	0.073771
(2241,3171)(349961,439950)(340000,440000)	chr11	390000	932	0.074781
(2242,3304)(350020,449891)(350000,450000)	chr11	400000	1064	0.072729
(2255,3433)(364838,459955)(360000,460000)	chr11	410000	1180	0.071009
(2256,3635)(381164,469975)(370000,470000)	chr11	420000	1381	0.068818
(2256,3772)(381164,479989)(380000,480000)	chr11	430000	1518	0.069832
(2438,3996)(390011,489978)(390000,490000)	chr11	440000	1560	0.069742
(2623,4123)(400172,499990)(400000,500000)	chr11	450000	1502	0.067292
(2839,4271)(410062,509948)(410000,510000)	chr11	460000	1434	0.066206
(3024,4434)(420136,519905)(420000,520000)	chr11	470000	1412	0.065444
(3103,4531)(430561,525171)(430000,530000)	chr11	480000	1430	0.063057
(3172,4543)(440190,538676)(440000,540000)	chr11	490000	1373	0.062106
(3305,4566)(450057,549020)(450000,550000)	chr11	500000	1263	0.064045
(3434,4572)(460052,556992)(460000,560000)	chr11	510000	1140	0.064854
(3636,4576)(470058,568581)(470000,570000)	chr11	520000	942	0.066831
(3773,4576)(480038,568581)(480000,580000)	chr11	530000	805	0.064483
(3997,4585)(490686,589633)(490000,590000)	chr11	540000	590	0.063298
(4124,4585)(500005,589633)(500000,600000)	chr11	550000	463	0.066209
(4272,4603)(510045,605803)(510000,610000)	chr11	560000	333	0.074053
(4435,4608)(520002,619950)(520000,620000)	chr11	570000	175	0.075188
(4532,4623)(536008,628112)(530000,630000)	chr11	580000	93	0.127551
(4544,4625)(540490,639177)(540000,640000)	chr11	590000	83	0.140761
(4567,4627)(550165,645056)(550000,650000)	chr11	600000	62	0.142074
(4573,4630)(560314,659490)(560000,660000)	chr11	610000	59	0.178726
(4577,4640)(583351,663965)(570000,670000)	chr11	620000	65	0.224572
(4577,4642)(583351,677819)(580000,680000)	chr11	630000	67	0.238134
(4586,4648)(600435,689510)(590000,690000)	chr11	640000	64	0.225061
(4586,4655)(600435,699820)(600000,700000)	chr11	650000	71	0.227881
(4604,4664)(617821,705990)(610000,710000)	chr11	660000	62	0.257473
(4609,4680)(620002,719779)(620000,720000)	chr11	670000	73	0.248383
(4624,4690)(630554,726858)(630000,730000)	chr11	680000	68	0.244650
(4626,4698)(641495,738368)(640000,740000)	chr11	690000	74	0.229262
