region	chr	midPos	Nsites	Fst
(65,1218)(10008,109578)(10000,110000)	chr7	60000	1155	0.099883
(118,1337)(21271,119878)(20000,120000)	chr7	70000	1221	0.095312
(211,1518)(30122,129983)(30000,130000)	chr7	80000	1309	0.074815
(449,1677)(40003,139958)(40000,140000)	chr7	90000	1230	0.068935
(707,1919)(50033,149927)(50000,150000)	chr7	100000	1214	0.070829
(901,2126)(64515,159839)(60000,160000)	chr7	110000	1227	0.073657
(909,2358)(70679,169991)(70000,170000)	chr7	120000	1451	0.073607
(917,2582)(80396,179957)(80000,180000)	chr7	130000	1667	0.072636
(1022,2607)(90379,189928)(90000,190000)	chr7	140000	1587	0.072760
(1110,2797)(101671,199930)(100000,200000)	chr7	150000	1689	0.072877
(1219,2928)(110313,209992)(110000,210000)	chr7	160000	1711	0.075151
(1338,3100)(120082,219966)(120000,220000)	chr7	170000	1764	0.074752
(1519,3315)(130109,229936)(130000,230000)	chr7	180000	1798	0.078411
(1678,3375)(140046,239849)(140000,240000)	chr7	190000	1699	0.078631
(1920,3532)(150001,249964)(150000,250000)	chr7	200000	1614	0.079598
(2127,3710)(160092,259988)(160000,260000)	chr7	210000	1585	0.079857
(2359,3867)(170055,269578)(170000,270000)	chr7	220000	1510	0.080105
(2583,4008)(180006,279887)(180000,280000)	chr7	230000	1427	0.086266
(2608,4121)(190543,289957)(190000,290000)	chr7	240000	1515	0.090983
(2798,4198)(200077,297880)(200000,300000)	chr7	250000	1402	0.093758
(2929,4250)(210032,309977)(210000,310000)	chr7	260000	1323	0.091778
(3101,4274)(220025,319728)(220000,320000)	chr7	270000	1175	0.090367
(3316,4294)(230050,327961)(230000,330000)	chr7	280000	980	0.090816
(3376,4312)(240016,339973)(240000,340000)	chr7	290000	938	0.091707
(3533,4363)(250071,349911)(250000,350000)	chr7	300000	832	0.091795
(3711,4398)(260101,357057)(260000,360000)	chr7	310000	689	0.092273
(3868,4401)(270147,363351)(270000,370000)	chr7	320000	535	0.099171
(4009,4407)(280121,379828)(280000,380000)	chr7	330000	400	0.095041
(4122,4466)(290012,389715)(290000,390000)	chr7	340000	346	0.118292
(4199,4581)(300153,399985)(300000,400000)	chr7	350000	384	0.104602
(4251,4662)(310134,409773)(310000,410000)	chr7	360000	413	0.099022
(4275,4743)(321886,419712)(320000,420000)	chr7	370000	470	0.091485
(4295,4781)(334896,424380)(330000,430000)	chr7	380000	488	0.093241
(4313,4781)(341488,424380)(340000,440000)	chr7	390000	470	0.094212
(4364,4799)(350181,449446)(350000,450000)	chr7	400000	437	0.097084
(4399,4933)(360105,458960)(360000,460000)	chr7	410000	536	0.093979
(4402,5035)(375729,469995)(370000,470000)	chr7	420000	635	0.090586
(4408,5247)(380552,479995)(380000,480000)	chr7	430000	841	0.084370
(4467,5400)(390074,489969)(390000,490000)	chr7	440000	935	0.068388
(4582,5480)(400003,499730)(400000,500000)	chr7	450000	900	0.080879
(4663,5495)(410577,509411)(410000,510000)	chr7	460000	834	0.087893
(4744,5538)(420293,519988)(420000,520000)	chr7	470000	796	0.091570
(4782,5685)(448553,529990)(430000,530000)	chr7	480000	905	0.088241
(4782,5844)(448553,539989)(440000,540000)	chr7	490000	1064	0.084626
(4800,5970)(450195,549999)(450000,550000)	chr7	500000	1172	0.082993
(4934,6040)(460833,559980)(460000,560000)	chr7	510000	1108	0.083088
(5036,6132)(470029,569960)(470000,570000)	chr7	520000	1098	0.085429
(5248,6225)(480010,579058)(480000,580000)	chr7	530000	979	0.087447
(5401,6332)(490041,589522)(490000,590000)	chr7	540000	933	0.090033
(5481,6417)(500344,599953)(500000,600000)	chr7	550000	938	0.087529
(5496,6493)(510032,609690)(510000,610000)	chr7	560000	999	0.082038
