region	chr	midPos	Nsites	Fst
(33,292)(12619,103607)(10000,110000)	chr8	60000	261	0.083617
(60,365)(20192,118690)(20000,120000)	chr8	70000	307	0.081490
(103,427)(35024,129988)(30000,130000)	chr8	80000	326	0.076136
(140,695)(43602,139936)(40000,140000)	chr8	90000	557	0.063038
(200,856)(50277,147344)(50000,150000)	chr8	100000	658	0.067803
(271,856)(60117,147344)(60000,160000)	chr8	110000	587	0.067348
(289,858)(71042,168030)(70000,170000)	chr8	120000	571	0.064627
(292,883)(103607,177030)(80000,180000)	chr8	130000	593	0.065696
(292,903)(103607,189403)(90000,190000)	chr8	140000	613	0.066264
(292,945)(103607,195867)(100000,200000)	chr8	150000	655	0.065935
(293,971)(110345,209849)(110000,210000)	chr8	160000	680	0.067412
(366,996)(126938,219468)(120000,220000)	chr8	170000	632	0.068065
(428,1161)(130051,229963)(130000,230000)	chr8	180000	735	0.078791
(696,1292)(140000,239778)(140000,240000)	chr8	190000	598	0.095201
(857,1485)(167997,249974)(150000,250000)	chr8	200000	630	0.084131
(857,1593)(167997,259924)(160000,260000)	chr8	210000	738	0.082729
(859,1682)(170428,269824)(170000,270000)	chr8	220000	825	0.085296
(884,1717)(180111,279450)(180000,280000)	chr8	230000	835	0.089419
(904,1888)(190986,289958)(190000,290000)	chr8	240000	986	0.092862
(946,2009)(205052,295639)(200000,300000)	chr8	250000	1065	0.090244
(972,2009)(211003,295639)(210000,310000)	chr8	260000	1039	0.090042
(997,2151)(220738,319996)(220000,320000)	chr8	270000	1156	0.089114
(1162,2287)(230296,329920)(230000,330000)	chr8	280000	1127	0.086957
(1293,2434)(240094,339911)(240000,340000)	chr8	290000	1143	0.083453
(1486,2624)(250040,349919)(250000,350000)	chr8	300000	1140	0.093154
(1594,2702)(260143,359757)(260000,360000)	chr8	310000	1110	0.095539
(1683,2827)(271759,369881)(270000,370000)	chr8	320000	1146	0.090950
(1718,2993)(281298,379893)(280000,380000)	chr8	330000	1277	0.087886
(1889,3161)(290035,389955)(290000,390000)	chr8	340000	1274	0.088588
(2010,3270)(311526,399719)(300000,400000)	chr8	350000	1262	0.095983
(2010,3294)(311526,407460)(310000,410000)	chr8	360000	1286	0.095492
(2152,3340)(320029,419909)(320000,420000)	chr8	370000	1190	0.094882
(2288,3447)(330006,429865)(330000,430000)	chr8	380000	1161	0.092711
(2435,3547)(340028,439795)(340000,440000)	chr8	390000	1114	0.091046
(2625,3711)(350136,449891)(350000,450000)	chr8	400000	1088	0.083571
(2703,3941)(360253,459639)(360000,460000)	chr8	410000	1240	0.084593
(2828,4120)(370242,469930)(370000,470000)	chr8	420000	1294	0.087357
(2994,4351)(380016,479977)(380000,480000)	chr8	430000	1359	0.081290
(3162,4502)(390009,489997)(390000,490000)	chr8	440000	1342	0.073815
(3271,4518)(400488,497414)(400000,500000)	chr8	450000	1249	0.067272
(3295,4528)(410194,509916)(410000,510000)	chr8	460000	1235	0.067397
(3341,4531)(420022,514553)(420000,520000)	chr8	470000	1192	0.067631
(3448,4531)(430109,514553)(430000,530000)	chr8	480000	1085	0.067126
(3548,4531)(440691,514553)(440000,540000)	chr8	490000	985	0.069636
(3712,4531)(450021,514553)(450000,550000)	chr8	500000	821	0.072150
(3942,4532)(460080,557979)(460000,560000)	chr8	510000	592	0.062894
(4121,4532)(470049,557979)(470000,570000)	chr8	520000	413	0.051462
(4352,4542)(480014,579116)(480000,580000)	chr8	530000	192	0.054759
(4503,4542)(490015,579116)(490000,590000)	chr8	540000	41	0.068262
(4519,4544)(506390,590250)(500000,600000)	chr8	550000	27	0.082138
(4529,4544)(510096,590250)(510000,610000)	chr8	560000	17	0.077552
(4532,4552)(557979,616158)(520000,620000)	chr8	570000	22	0.110306
(4532,4554)(557979,625047)(530000,630000)	chr8	580000	24	0.109718
(4532,4606)(557979,639886)(540000,640000)	chr8	590000	76	0.072282
(4532,4617)(557979,641376)(550000,650000)	chr8	600000	87	0.070278
(4533,4617)(570245,641376)(560000,660000)	chr8	610000	86	0.070631
(4533,4617)(570245,641376)(570000,670000)	chr8	620000	86	0.070631
(4543,4617)(590228,641376)(580000,680000)	chr8	630000	76	0.068747
(4543,4617)(590228,641376)(590000,690000)	chr8	640000	76	0.068747
(4545,4617)(615324,641376)(600000,700000)	chr8	650000	74	0.068315
(4545,4621)(615324,700581)(610000,710000)	chr8	660000	78	0.085404
(4553,4621)(624347,700581)(620000,720000)	chr8	670000	70	0.076621
