region	chr	midPos	Nsites	Fst
(204,1171)(10010,109424)(10000,110000)	chr13	60000	969	0.082150
(297,1217)(20013,119778)(20000,120000)	chr13	70000	922	0.087035
(401,1248)(30075,129920)(30000,130000)	chr13	80000	849	0.089230
(530,1341)(40019,138218)(40000,140000)	chr13	90000	813	0.085148
(599,1391)(50074,149659)(50000,150000)	chr13	100000	794	0.082552
(706,1436)(60204,159900)(60000,160000)	chr13	110000	732	0.077609
(783,1499)(70266,169879)(70000,170000)	chr13	120000	718	0.075698
(838,1601)(80002,179864)(80000,180000)	chr13	130000	765	0.069189
(936,1789)(90145,189966)(90000,190000)	chr13	140000	855	0.064011
(1054,1978)(100078,199971)(100000,200000)	chr13	150000	926	0.061060
(1172,2099)(110095,209910)(110000,210000)	chr13	160000	929	0.060813
(1218,2180)(120111,219949)(120000,220000)	chr13	170000	964	0.059498
(1249,2253)(130160,229905)(130000,230000)	chr13	180000	1006	0.057497
(1342,2390)(143771,239958)(140000,240000)	chr13	190000	1050	0.056598
(1392,2582)(150075,249943)(150000,250000)	chr13	200000	1192	0.053767
(1437,2751)(160036,259902)(160000,260000)	chr13	210000	1316	0.051829
(1500,2877)(170047,269753)(170000,270000)	chr13	220000	1379	0.057098
(1602,3042)(180044,279989)(180000,280000)	chr13	230000	1442	0.066170
(1790,3239)(190011,289819)(190000,290000)	chr13	240000	1451	0.075817
(1979,3337)(200021,299799)(200000,300000)	chr13	250000	1360	0.074613
(2100,3417)(210168,309919)(210000,310000)	chr13	260000	1319	0.077689
(2181,3475)(220115,319625)(220000,320000)	chr13	270000	1296	0.083945
(2254,3602)(230015,329972)(230000,330000)	chr13	280000	1350	0.090180
(2391,3675)(240024,339933)(240000,340000)	chr13	290000	1286	0.093951
(2583,3737)(250052,348635)(250000,350000)	chr13	300000	1156	0.099186
(2752,3826)(260200,359956)(260000,360000)	chr13	310000	1076	0.100923
(2878,3863)(270299,369090)(270000,370000)	chr13	320000	987	0.101415
(3043,3907)(280085,378668)(280000,380000)	chr13	330000	866	0.101271
(3240,4070)(290255,389998)(290000,390000)	chr13	340000	832	0.087604
(3338,4185)(300138,399917)(300000,400000)	chr13	350000	849	0.090640
(3418,4239)(310222,409935)(310000,410000)	chr13	360000	823	0.088263
(3476,4296)(320033,419949)(320000,420000)	chr13	370000	822	0.077674
(3603,4344)(330027,429967)(330000,430000)	chr13	380000	743	0.065888
(3676,4393)(340152,439980)(340000,440000)	chr13	390000	719	0.065028
(3738,4406)(350098,449013)(350000,450000)	chr13	400000	670	0.068987
(3827,4442)(360392,459835)(360000,460000)	chr13	410000	617	0.071339
(3864,4469)(370822,467980)(370000,470000)	chr13	420000	607	0.068301
(3908,4508)(380012,479825)(380000,480000)	chr13	430000	602	0.063809
(4071,4551)(390014,489869)(390000,490000)	chr13	440000	482	0.070691
(4186,4638)(400029,499974)(400000,500000)	chr13	450000	454	0.065281
(4240,4682)(410159,509887)(410000,510000)	chr13	460000	444	0.068850
(4297,4740)(420063,519279)(420000,520000)	chr13	470000	445	0.078085
(4345,4805)(430047,527286)(430000,530000)	chr13	480000	462	0.087285
(4394,4805)(440284,527286)(440000,540000)	chr13	490000	413	0.090347
(4407,4817)(451561,546192)(450000,550000)	chr13	500000	412	0.091027
(4443,4833)(460253,558631)(460000,560000)	chr13	510000	392	0.092062
(4470,4853)(470813,564088)(470000,570000)	chr13	520000	385	0.092321
(4509,4853)(480089,564088)(480000,580000)	chr13	530000	346	0.089423
(4552,4853)(490304,564088)(490000,590000)	chr13	540000	303	0.090797
(4639,4853)(500484,564088)(500000,600000)	chr13	550000	216	0.108350
(4683,4855)(510102,600321)(510000,610000)	chr13	560000	174	0.111992
(4741,4855)(520116,600321)(520000,620000)	chr13	570000	116	0.113090
(4806,4855)(544831,600321)(530000,630000)	chr13	580000	51	0.084813
(4806,4858)(544831,639097)(540000,640000)	chr13	590000	54	0.083409
(4818,4860)(550009,645373)(550000,650000)	chr13	600000	44	0.075375
(4834,4860)(561351,645373)(560000,660000)	chr13	610000	28	0.074535
(4854,4860)(600050,645373)(570000,670000)	chr13	620000	8	0.081590
(4854,4861)(600050,676023)(580000,680000)	chr13	630000	9	0.075779
(4854,4873)(600050,689953)(590000,690000)	chr13	640000	21	0.053340
(4854,4878)(600050,696942)(600000,700000)	chr13	650000	26	0.056705
(4856,4888)(638993,709564)(610000,710000)	chr13	660000	34	0.064773
(4856,4888)(638993,709564)(620000,720000)	chr13	670000	34	0.064773
(4856,4888)(638993,709564)(630000,730000)	chr13	680000	34	0.064773
(4859,4890)(645218,731786)(640000,740000)	chr13	690000	33	0.071343
(4861,4892)(676023,742824)(650000,750000)	chr13	700000	33	0.071070
(4861,4894)(676023,751780)(660000,760000)	chr13	710000	35	0.070478
(4861,4895)(676023,765741)(670000,770000)	chr13	720000	36	0.070108
(4862,4900)(689635,776600)(680000,780000)	chr13	730000	40	0.073283
(4874,4901)(690034,782074)(690000,790000)	chr13	740000	29	0.086860
(4879,4929)(704760,799493)(700000,800000)	chr13	750000	52	0.065792
(4889,4936)(731673,805304)(710000,810000)	chr13	760000	49	0.063011
(4889,4948)(731673,819650)(720000,820000)	chr13	770000	61	0.062549
(4889,4956)(731673,826545)(730000,830000)	chr13	780000	69	0.078671
(4891,4958)(742417,838260)(740000,840000)	chr13	790000	69	0.079869
(4893,4963)(750947,849963)(750000,850000)	chr13	800000	72	0.078924
(4895,4971)(765741,850321)(760000,860000)	chr13	810000	78	0.079563
(4896,4971)(776107,850321)(770000,870000)	chr13	820000	77	0.079847
(4901,4978)(782074,877104)(780000,880000)	chr13	830000	79	0.082202
(4902,4981)(792544,887782)(790000,890000)	chr13	840000	81	0.081493
(4930,4982)(802493,890957)(800000,900000)	chr13	850000	54	0.098778
(4937,4982)(815340,890957)(810000,910000)	chr13	860000	47	0.100752
(4949,4982)(823085,890957)(820000,920000)	chr13	870000	35	0.114247
(4957,4982)(831443,890957)(830000,930000)	chr13	880000	27	0.089726
(4959,4982)(842081,890957)(840000,940000)	chr13	890000	25	0.080825
(4964,4983)(850025,940755)(850000,950000)	chr13	900000	21	0.085077
(4972,4984)(876756,958516)(860000,960000)	chr13	910000	14	0.087075
(4972,4993)(876756,964516)(870000,970000)	chr13	920000	23	0.085376
(4979,4999)(887713,979614)(880000,980000)	chr13	930000	22	0.070164
(4982,5003)(890957,982765)(890000,990000)	chr13	940000	23	0.075378
(4983,5003)(940755,982765)(900000,1000000)	chr13	950000	22	0.076781
(4983,5030)(940755,1009069)(910000,1010000)	chr13	960000	49	0.084815
(4983,5031)(940755,1013640)(920000,1020000)	chr13	970000	50	0.084125
(4983,5033)(940755,1020789)(930000,1030000)	chr13	980000	52	0.084098
(4983,5033)(940755,1020789)(940000,1040000)	chr13	990000	52	0.084098
(4984,5033)(958516,1020789)(950000,1050000)	chr13	1000000	51	0.084117
(4985,5035)(963641,1050392)(960000,1060000)	chr13	1010000	52	0.082214
(4994,5035)(972285,1050392)(970000,1070000)	chr13	1020000	43	0.082021
(5000,5043)(981781,1076097)(980000,1080000)	chr13	1030000	45	0.092865
(5004,5043)(1006092,1076097)(990000,1090000)	chr13	1040000	41	0.093496
(5004,5043)(1006092,1076097)(1000000,1100000)	chr13	1050000	41	0.093496
(5031,5043)(1013640,1076097)(1010000,1110000)	chr13	1060000	14	0.097082
(5032,5043)(1020319,1076097)(1020000,1120000)	chr13	1070000	13	0.101329
(5034,5047)(1050192,1122264)(1030000,1130000)	chr13	1080000	15	0.103005
(5034,5047)(1050192,1122264)(1040000,1140000)	chr13	1090000	15	0.103005
(5034,5047)(1050192,1122264)(1050000,1150000)	chr13	1100000	15	0.103005
(5036,5047)(1070727,1122264)(1060000,1160000)	chr13	1110000	13	0.115748
(5036,5048)(1070727,1164107)(1070000,1170000)	chr13	1120000	14	0.114862
(5044,5048)(1122152,1164107)(1080000,1180000)	chr13	1130000	6	0.098685
(5044,5048)(1122152,1164107)(1090000,1190000)	chr13	1140000	6	0.098685
(5044,5048)(1122152,1164107)(1100000,1200000)	chr13	1150000	6	0.098685
(5044,5048)(1122152,1164107)(1110000,1210000)	chr13	1160000	6	0.098685
(5044,5048)(1122152,1164107)(1120000,1220000)	chr13	1170000	6	0.098685
(5048,5048)(1164107,1164107)(1130000,1230000)	chr13	1180000	2	0.104311
(5048,5048)(1164107,1164107)(1140000,1240000)	chr13	1190000	2	0.104311
(5048,5048)(1164107,1164107)(1150000,1250000)	chr13	1200000	2	0.104311
(5048,5048)(1164107,1164107)(1160000,1260000)	chr13	1210000	2	0.104311
(5049,5049)(1268165,1268165)(1170000,1270000)	chr13	1220000	2	0.006808
(5049,5052)(1268165,1279091)(1180000,1280000)	chr13	1230000	5	0.095459
(5049,5055)(1268165,1282263)(1190000,1290000)	chr13	1240000	8	0.146142
(5049,5055)(1268165,1282263)(1200000,1300000)	chr13	1250000	8	0.146142
(5049,5055)(1268165,1282263)(1210000,1310000)	chr13	1260000	8	0.146142
(5049,5090)(1268165,1316996)(1220000,1320000)	chr13	1270000	43	0.103756
(5049,5098)(1268165,1329911)(1230000,1330000)	chr13	1280000	51	0.101092
(5049,5113)(1268165,1338276)(1240000,1340000)	chr13	1290000	66	0.097118
(5049,5113)(1268165,1338276)(1250000,1350000)	chr13	1300000	66	0.097118
(5049,5114)(1268165,1354674)(1260000,1360000)	chr13	1310000	67	0.096716
(5050,5114)(1278858,1354674)(1270000,1370000)	chr13	1320000	66	0.097637
(5053,5115)(1281836,1379169)(1280000,1380000)	chr13	1330000	64	0.098208
(5056,5115)(1312844,1379169)(1290000,1390000)	chr13	1340000	61	0.091584
(5056,5116)(1312844,1390946)(1300000,1400000)	chr13	1350000	62	0.095002
(5056,5118)(1312844,1404423)(1310000,1410000)	chr13	1360000	64	0.097707
(5091,5118)(1320777,1404423)(1320000,1420000)	chr13	1370000	29	0.102164
(5099,5118)(1330307,1404423)(1330000,1430000)	chr13	1380000	21	0.108442
(5114,5118)(1354674,1404423)(1340000,1440000)	chr13	1390000	6	0.172760
(5114,5118)(1354674,1404423)(1350000,1450000)	chr13	1400000	6	0.172760
(5115,5118)(1379169,1404423)(1360000,1460000)	chr13	1410000	5	0.197485
(5115,5118)(1379169,1404423)(1370000,1470000)	chr13	1420000	5	0.197485
(5116,5118)(1390946,1404423)(1380000,1480000)	chr13	1430000	4	0.196725
(5116,5118)(1390946,1404423)(1390000,1490000)	chr13	1440000	4	0.196725
(5117,5118)(1403281,1404423)(1400000,1500000)	chr13	1450000	3	0.166177
(5119,5124)(1502082,1509687)(1410000,1510000)	chr13	1460000	7	0.198487
