region	chr	midPos	Nsites	Fst
(1,65)(33628,121244)(30000,130000)	chr14	80000	66	0.121867
(5,67)(51328,134026)(40000,140000)	chr14	90000	64	0.119835
(5,68)(51328,144818)(50000,150000)	chr14	100000	65	0.118693
(7,68)(87094,144818)(60000,160000)	chr14	110000	63	0.119976
(7,68)(87094,144818)(70000,170000)	chr14	120000	63	0.119976
(7,68)(87094,144818)(80000,180000)	chr14	130000	63	0.119976
(12,76)(95431,182654)(90000,190000)	chr14	140000	66	0.118599
(16,79)(102246,193186)(100000,200000)	chr14	150000	65	0.114824
(26,79)(111688,193186)(110000,210000)	chr14	160000	55	0.102130
(59,79)(120278,193186)(120000,220000)	chr14	170000	22	0.064699
(66,79)(132315,193186)(130000,230000)	chr14	180000	15	0.038449
(68,79)(144818,193186)(140000,240000)	chr14	190000	13	0.033852
(69,81)(182253,247052)(150000,250000)	chr14	200000	14	0.031976
(69,119)(182253,259842)(160000,260000)	chr14	210000	52	0.028778
(69,199)(182253,269746)(170000,270000)	chr14	220000	132	0.027640
(69,220)(182253,279680)(180000,280000)	chr14	230000	153	0.060186
(77,304)(192937,289948)(190000,290000)	chr14	240000	229	0.072566
(80,400)(247043,299990)(200000,300000)	chr14	250000	322	0.073256
(80,532)(247043,309906)(210000,310000)	chr14	260000	454	0.075832
(80,699)(247043,319801)(220000,320000)	chr14	270000	621	0.081246
(80,757)(247043,327263)(230000,330000)	chr14	280000	679	0.082024
(80,784)(247043,339871)(240000,340000)	chr14	290000	706	0.085018
(82,838)(254858,349990)(250000,350000)	chr14	300000	758	0.085636
(120,869)(260047,354505)(260000,360000)	chr14	310000	751	0.087547
(200,875)(270575,369018)(270000,370000)	chr14	320000	677	0.095542
(221,935)(280088,379724)(280000,380000)	chr14	330000	716	0.087440
(305,988)(290046,389209)(290000,390000)	chr14	340000	685	0.084299
(401,1020)(300057,399754)(300000,400000)	chr14	350000	621	0.089078
(533,1052)(310003,409899)(310000,410000)	chr14	360000	521	0.095948
(700,1123)(320313,419790)(320000,420000)	chr14	370000	425	0.097515
(758,1189)(331297,429984)(330000,430000)	chr14	380000	433	0.093599
(785,1269)(340393,439685)(340000,440000)	chr14	390000	486	0.090410
(839,1289)(350010,449892)(350000,450000)	chr14	400000	452	0.089255
(870,1290)(367088,456023)(360000,460000)	chr14	410000	422	0.091637
(876,1299)(370607,469928)(370000,470000)	chr14	420000	425	0.090605
(936,1381)(380078,479327)(380000,480000)	chr14	430000	447	0.095923
(989,1406)(391409,489932)(390000,490000)	chr14	440000	419	0.100070
(1021,1430)(400727,499658)(400000,500000)	chr14	450000	411	0.096774
(1053,1435)(410476,509308)(410000,510000)	chr14	460000	384	0.090826
(1124,1479)(420038,518845)(420000,520000)	chr14	470000	357	0.104819
(1190,1513)(430058,529833)(430000,530000)	chr14	480000	325	0.114873
(1270,1560)(440002,539317)(440000,540000)	chr14	490000	292	0.118050
(1290,1563)(456023,540703)(450000,550000)	chr14	500000	275	0.119757
(1291,1569)(465954,559813)(460000,560000)	chr14	510000	280	0.120294
(1300,1599)(470815,569994)(470000,570000)	chr14	520000	301	0.118602
(1382,1700)(481540,579860)(480000,580000)	chr14	530000	320	0.098448
(1407,1768)(490700,589605)(490000,590000)	chr14	540000	363	0.093643
(1431,1812)(500588,599851)(500000,600000)	chr14	550000	383	0.084698
(1436,1857)(510832,609889)(510000,610000)	chr14	560000	423	0.077792
(1480,1904)(520090,619515)(520000,620000)	chr14	570000	426	0.061029
(1514,1934)(530141,628547)(530000,630000)	chr14	580000	422	0.059890
(1561,1977)(540106,639921)(540000,640000)	chr14	590000	418	0.062753
(1564,2034)(559331,649859)(550000,650000)	chr14	600000	472	0.064697
(1570,2070)(562371,659611)(560000,660000)	chr14	610000	502	0.063883
(1600,2109)(570034,669567)(570000,670000)	chr14	620000	511	0.067719
(1701,2145)(580011,679799)(580000,680000)	chr14	630000	446	0.081400
(1769,2180)(590573,689884)(590000,690000)	chr14	640000	413	0.084660
(1813,2229)(600130,699959)(600000,700000)	chr14	650000	418	0.091805
(1858,2283)(610027,709746)(610000,710000)	chr14	660000	427	0.094562
(1905,2350)(620135,719813)(620000,720000)	chr14	670000	447	0.137848
(1935,2378)(630311,729728)(630000,730000)	chr14	680000	445	0.136438
(1978,2407)(640325,739976)(640000,740000)	chr14	690000	431	0.132670
(2035,2457)(650193,749601)(650000,750000)	chr14	700000	424	0.133103
(2071,2466)(660534,755606)(660000,760000)	chr14	710000	397	0.138527
(2110,2471)(670283,769559)(670000,770000)	chr14	720000	363	0.139920
(2146,2509)(680569,779577)(680000,780000)	chr14	730000	365	0.130738
(2181,2553)(690057,789908)(690000,790000)	chr14	740000	374	0.130134
(2230,2681)(700049,799994)(700000,800000)	chr14	750000	453	0.114072
(2284,2773)(710230,809953)(710000,810000)	chr14	760000	491	0.117235
