region	chr	midPos	Nsites	Fst
(40,837)(10147,109815)(10000,110000)	chr9	60000	799	0.067952
(74,901)(20170,119931)(20000,120000)	chr9	70000	829	0.066941
(171,1000)(30018,129772)(30000,130000)	chr9	80000	831	0.070051
(240,1069)(40177,139998)(40000,140000)	chr9	90000	831	0.069985
(344,1158)(50005,149893)(50000,150000)	chr9	100000	816	0.067658
(425,1220)(60001,159309)(60000,160000)	chr9	110000	797	0.063536
(545,1308)(70153,169967)(70000,170000)	chr9	120000	765	0.062944
(585,1395)(80665,179951)(80000,180000)	chr9	130000	812	0.064222
(658,1473)(90099,189984)(90000,190000)	chr9	140000	817	0.062925
(795,1525)(100221,199316)(100000,200000)	chr9	150000	732	0.066904
(838,1547)(110027,209898)(110000,210000)	chr9	160000	711	0.066217
(902,1610)(120044,219486)(120000,220000)	chr9	170000	710	0.070178
(1001,1660)(130055,229941)(130000,230000)	chr9	180000	661	0.076681
(1070,1732)(140031,239826)(140000,240000)	chr9	190000	664	0.083494
(1159,1777)(150000,249935)(150000,250000)	chr9	200000	620	0.086190
(1221,1879)(160076,259958)(160000,260000)	chr9	210000	660	0.107441
(1309,1919)(170034,269846)(170000,270000)	chr9	220000	612	0.120935
(1396,1941)(180134,279942)(180000,280000)	chr9	230000	547	0.130027
(1474,1959)(190160,289868)(190000,290000)	chr9	240000	487	0.150290
(1526,1971)(200299,299272)(200000,300000)	chr9	250000	447	0.159066
(1548,2000)(210348,309975)(210000,310000)	chr9	260000	454	0.172823
(1611,2041)(220362,319994)(220000,320000)	chr9	270000	432	0.184264
(1661,2072)(230074,329961)(230000,330000)	chr9	280000	413	0.183166
(1733,2147)(240924,339982)(240000,340000)	chr9	290000	416	0.173933
(1778,2203)(250055,349730)(250000,350000)	chr9	300000	427	0.175080
(1880,2293)(260177,359922)(260000,360000)	chr9	310000	415	0.155872
(1920,2367)(270472,369745)(270000,370000)	chr9	320000	449	0.151036
(1942,2429)(280036,379642)(280000,380000)	chr9	330000	489	0.148724
(1960,2440)(290329,381858)(290000,390000)	chr9	340000	482	0.141471
(1972,2530)(302005,399769)(300000,400000)	chr9	350000	560	0.139968
(2001,2672)(310152,409895)(310000,410000)	chr9	360000	673	0.120363
(2042,2814)(320018,419960)(320000,420000)	chr9	370000	774	0.103740
(2073,2899)(330175,429973)(330000,430000)	chr9	380000	828	0.101878
(2148,3043)(340250,439966)(340000,440000)	chr9	390000	897	0.125795
(2204,3153)(350635,449930)(350000,450000)	chr9	400000	951	0.121905
(2294,3206)(360084,459969)(360000,460000)	chr9	410000	914	0.119197
(2368,3294)(370008,469987)(370000,470000)	chr9	420000	928	0.115700
(2430,3377)(380112,479952)(380000,480000)	chr9	430000	949	0.107338
(2441,3403)(392297,489837)(390000,490000)	chr9	440000	964	0.105293
(2531,3496)(400072,499941)(400000,500000)	chr9	450000	967	0.099328
(2673,3577)(410013,509977)(410000,510000)	chr9	460000	906	0.098347
(2815,3726)(420014,519949)(420000,520000)	chr9	470000	913	0.099536
(2900,3827)(430119,529800)(430000,530000)	chr9	480000	929	0.101025
(3044,3895)(440016,539204)(440000,540000)	chr9	490000	853	0.079687
(3154,4081)(450035,549718)(450000,550000)	chr9	500000	929	0.080580
(3207,4159)(460017,559733)(460000,560000)	chr9	510000	954	0.079725
(3295,4333)(470061,569974)(470000,570000)	chr9	520000	1040	0.077305
(3378,4447)(480034,579985)(480000,580000)	chr9	530000	1071	0.077075
(3404,4586)(490338,589863)(490000,590000)	chr9	540000	1184	0.075428
(3497,4800)(500118,599929)(500000,600000)	chr9	550000	1305	0.075309
(3578,4948)(510156,609993)(510000,610000)	chr9	560000	1372	0.078872
(3727,4951)(520024,615140)(520000,620000)	chr9	570000	1226	0.081377
(3828,4951)(530016,615140)(530000,630000)	chr9	580000	1125	0.079756
(3896,4951)(540020,615140)(540000,640000)	chr9	590000	1057	0.077583
(4082,4951)(550276,615140)(550000,650000)	chr9	600000	871	0.076412
(4160,4952)(560043,650836)(560000,660000)	chr9	610000	794	0.075167
(4334,4953)(570058,661224)(570000,670000)	chr9	620000	621	0.072999
(4448,4965)(580003,677950)(580000,680000)	chr9	630000	519	0.077729
(4587,4969)(590078,683947)(590000,690000)	chr9	640000	384	0.081722
(4801,4969)(600042,683947)(600000,700000)	chr9	650000	170	0.096512
(4949,4969)(610065,683947)(610000,710000)	chr9	660000	22	0.076415
